SOURCE,TARGET,SOURCE_NAME,SOURCE_TYPE,TARGET_NAME,TARGET_TYPE,SIZE_DISORDER,DISORDER_TYPE
472,476,Pfeiffer syndrome,D,Crouzon syndrome,D,12.187026,Skeletal
472,117,Pfeiffer syndrome,D,Gastric cancer,D,12.187026,Skeletal
472,470,Pfeiffer syndrome,D,Jackson-Weiss syndrome,D,12.187026,Skeletal
472,471,Pfeiffer syndrome,D,Kallmann syndrome,D,12.187026,Skeletal
472,484,Pfeiffer syndrome,D,Saethre-Chotzen syndrome,D,12.187026,Skeletal
74,1148,Spondyloepiphyseal dysplasia,D,Arthropathy,D,15.860395,Skeletal
74,306,Spondyloepiphyseal dysplasia,D,Epiphyseal dysplasia,D,15.860395,Skeletal
74,290,Spondyloepiphyseal dysplasia,D,Osteoarthritis,D,15.860395,Skeletal
643,644,Alcohol dependence,D,Anorexia nervosa,D,11.619047,Unclassified
643,189,Alcohol dependence,D,Obsessive-compulsive disorder,D,11.619047,Unclassified
643,130,Alcohol dependence,D,Schizophrenia,D,11.619047,Unclassified
643,645,Alcohol dependence,D,Seasonal affective disorder,D,11.619047,Unclassified
294,285,"Aneurysm, familial arterial",D,Ehlers-Danlos syndrome,D,11.619047,Unclassified
134,48,Aquaporin-1 deficiency,D,Blood group,D,11.619047,Unclassified
941,191,Bannayan-Riley-Ruvalcaba syndrome,D,Cowden disease,D,11.619047,Unclassified
941,248,Bannayan-Riley-Ruvalcaba syndrome,D,Endometrial carcinoma,D,11.619047,Unclassified
941,942,Bannayan-Riley-Ruvalcaba syndrome,D,Lhermitte-Duclos syndrome,D,11.619047,Unclassified
941,790,Bannayan-Riley-Ruvalcaba syndrome,D,Meningioma,D,11.619047,Unclassified
941,943,Bannayan-Riley-Ruvalcaba syndrome,D,Oligodendroglioma,D,11.619047,Unclassified
941,139,Bannayan-Riley-Ruvalcaba syndrome,D,Prostate cancer,D,11.619047,Unclassified
941,634,Bannayan-Riley-Ruvalcaba syndrome,D,Thyroid carcinoma,D,11.619047,Unclassified
941,944,Bannayan-Riley-Ruvalcaba syndrome,D,VATER association with hydrocephalus,D,11.619047,Unclassified
380,47,Benzene toxicity,D,Leukemia,D,11.619047,Unclassified
69,68,"Beta-2-adrenoreceptor agonist, reduced response to",D,Asthma,D,11.619047,Unclassified
69,70,"Beta-2-adrenoreceptor agonist, reduced response to",D,Obesity,D,11.619047,Unclassified
1081,1080,"Carpal tunnel syndrome, familial",D,Amyloid neuropathy,D,11.619047,Unclassified
1081,120,"Carpal tunnel syndrome, familial",D,Amyloidosis,D,11.619047,Unclassified
1081,1082,"Carpal tunnel syndrome, familial",D,Dystransthyretinemic hyperthyroxinemia,D,11.619047,Unclassified
842,30,Placental abruption,D,Alzheimer disease,D,11.619047,Unclassified
842,841,Placental abruption,D,Coronary spasms,D,11.619047,Unclassified
842,65,Placental abruption,D,Hypertension,D,11.619047,Unclassified
747,743,van Buchem disease,D,Bone mineral density variability,D,11.619047,Unclassified
747,744,van Buchem disease,D,Exudative vitreoretinopathy,D,11.619047,Unclassified
747,745,van Buchem disease,D,"Hyperostosis, endosteal",D,11.619047,Unclassified
747,277,van Buchem disease,D,Osteopetrosis,D,11.619047,Unclassified
747,222,van Buchem disease,D,Osteoporosis,D,11.619047,Unclassified
747,746,van Buchem disease,D,Osteoporosis-pseudoglioma syndrome,D,11.619047,Unclassified
1420,30,A2M,G,Alzheimer disease,D,4,gene
1643,48,A4GALT,G,Blood group,D,4,gene
3704,36,ABCA1,G,Cerebral amyloid angiopathy,D,4,gene
3704,37,ABCA1,G,Coronary artery disease,D,4,gene
3704,38,ABCA1,G,HDL cholesterol level QTL,D,4,gene
3704,39,ABCA1,G,Tangier disease,D,4,gene
2622,146,ABCA12,G,Ichthyosis,D,4,gene
3915,42,ABCA4,G,Cone dystrophy,D,4,gene
3915,43,ABCA4,G,Fundus albipunctatus,D,4,gene
3915,44,ABCA4,G,Macular dystrophy,D,4,gene
3915,45,ABCA4,G,Retinitis pigmentosa,D,4,gene
3915,46,ABCA4,G,Stargardt disease,D,4,gene
1455,41,ABCB7,G,Anemia,D,4,gene
2576,87,ABCC8,G,Diabetes mellitus,D,4,gene
2576,1027,ABCC8,G,Hypoglycemia,D,4,gene
1741,54,ABCC9,G,Cardiomyopathy,D,4,gene
2740,47,ABL1,G,Leukemia,D,4,gene
1621,48,ABO,G,Blood group,D,4,gene
3985,30,ACE,G,Alzheimer disease,D,4,gene
3985,365,ACE,G,Angiotensin I-converting enzyme,D,4,gene
3985,87,ACE,G,Diabetes mellitus,D,4,gene
3985,99,ACE,G,Myocardial infarction,D,4,gene
3985,80,ACE,G,Renal tubular dysgenesis,D,4,gene
3985,366,ACE,G,"SARS, progression of",D,4,gene
1622,48,ACHE,G,Blood group,D,4,gene
2913,81,ACSL4,G,Mental retardation,D,4,gene
3054,671,ACSL6,G,Myelodysplastic syndrome,D,4,gene
3054,237,ACSL6,G,Myelogenous leukemia,D,4,gene
3076,53,ACTA1,G,Myopathy,D,4,gene
1719,54,ACTC,G,Cardiomyopathy,D,4,gene
1990,55,ACTG1,G,Deafness,D,4,gene
3266,59,ACVR1B,G,Pancreatic cancer,D,4,gene
3571,62,ADA,G,Adenosine deaminase deficiency,D,4,gene
3571,63,ADA,G,Severe combined immunodeciency,D,4,gene
3843,457,ADAMTS10,G,Weill-Marchesani syndrome,D,4,gene
3736,239,ADAMTS13,G,Thrombophilia,D,4,gene
2140,285,ADAMTS2,G,Ehlers-Danlos syndrome,D,4,gene
2544,65,ADD1,G,Hypertension,D,4,gene
3168,68,ADRB2,G,Asthma,D,4,gene
3168,69,ADRB2,G,"Beta-2-adrenoreceptor agonist, reduced response to",D,4,gene
3168,70,ADRB2,G,Obesity,D,4,gene
3169,70,ADRB3,G,Obesity,D,4,gene
2915,81,AFF2,G,Mental retardation,D,4,gene
3656,74,AGC1,G,Spondyloepiphyseal dysplasia,D,4,gene
2794,736,AGPAT2,G,Lipodystrophy,D,4,gene
3170,76,AGRP,G,"Leanness, inherited",D,4,gene
3170,70,AGRP,G,Obesity,D,4,gene
3983,65,AGT,G,Hypertension,D,4,gene
3983,79,AGT,G,Preeclampsia,D,4,gene
3983,80,AGT,G,Renal tubular dysgenesis,D,4,gene
3984,65,AGTR1,G,Hypertension,D,4,gene
3984,80,AGTR1,G,Renal tubular dysgenesis,D,4,gene
2911,81,AGTR2,G,Mental retardation,D,4,gene
3481,42,AIPL1,G,Cone dystrophy,D,4,gene
3481,324,AIPL1,G,Leber congenital amaurosis,D,4,gene
3481,45,AIPL1,G,Retinitis pigmentosa,D,4,gene
1554,119,AIRE,G,Autoimmune disease,D,4,gene
2418,86,AK1,G,Hemolytic anemia,D,4,gene
3171,70,AKR1C2,G,Obesity,D,4,gene
2055,87,AKT2,G,Diabetes mellitus,D,4,gene
1456,41,ALAS2,G,Anemia,D,4,gene
2541,930,ALDH4A1,G,Hyperprolinemia,D,4,gene
2614,101,ALOX12B,G,Ichthyosiform erythroderma,D,4,gene
1533,68,ALOX5,G,Asthma,D,4,gene
1533,98,ALOX5,G,Atherosclerosis,D,4,gene
3678,99,ALOX5AP,G,Myocardial infarction,D,4,gene
3678,100,ALOX5AP,G,Stroke,D,4,gene
2616,101,ALOXE3,G,Ichthyosiform erythroderma,D,4,gene
3619,367,ALS2,G,Amyotrophic lateral sclerosis,D,4,gene
3619,1270,ALS2,G,Primary lateral sclerosis,D,4,gene
3619,640,ALS2,G,Spastic ataxia/paraplegia,D,4,gene
1525,219,ALS4,G,Ataxia,D,4,gene
3287,799,ALX4,G,Parietal foramina,D,4,gene
3623,109,ANK1,G,Spherocytosis,D,4,gene
2812,110,ANK2,G,Long QT syndrome,D,4,gene
1421,30,APBB2,G,Alzheimer disease,D,4,gene
3780,112,APC,G,"Adenoma, periampullary",D,4,gene
3780,113,APC,G,Adenomas,D,4,gene
3780,114,APC,G,Colon cancer,D,4,gene
3780,115,APC,G,"Desmoid disease, hereditary",D,4,gene
3780,116,APC,G,Gardner syndrome,D,4,gene
3780,117,APC,G,Gastric cancer,D,4,gene
3780,118,APC,G,Turcot syndrome,D,4,gene
2565,120,APOA1,G,Amyloidosis,D,4,gene
2565,121,APOA1,G,Apolipoprotein deficiency,D,4,gene
2565,122,APOA1,G,Corneal dystrophy,D,4,gene
2565,123,APOA1,G,Hypertriglyceridemia,D,4,gene
2565,124,APOA1,G,Hypoalphalipoproteinemia,D,4,gene
2507,121,APOA2,G,Apolipoprotein deficiency,D,4,gene
2507,125,APOA2,G,Hypercholesterolemia,D,4,gene
2560,123,APOA5,G,Hypertriglyceridemia,D,4,gene
2566,126,APOB,G,Abetalipoproteinemia,D,4,gene
2566,125,APOB,G,Hypercholesterolemia,D,4,gene
2566,127,APOB,G,Hypobetalipoproteinemia,D,4,gene
2525,128,APOC2,G,Hyperlipoproteinemia,D,4,gene
1491,121,APOC3,G,Apolipoprotein deficiency,D,4,gene
3553,30,APOE,G,Alzheimer disease,D,4,gene
3553,128,APOE,G,Hyperlipoproteinemia,D,4,gene
3553,99,APOE,G,Myocardial infarction,D,4,gene
3553,129,APOE,G,Sea-blue histiocyte disease,D,4,gene
1492,121,APOH,G,Apolipoprotein deficiency,D,4,gene
3539,30,APP,G,Alzheimer disease,D,4,gene
3539,120,APP,G,Amyloidosis,D,4,gene
3539,130,APP,G,Schizophrenia,D,4,gene
3793,131,APRT,G,Urolithiasise,D,4,gene
1526,219,APTX,G,Ataxia,D,4,gene
1623,134,AQP1,G,Aquaporin-1 deficiency,D,4,gene
1623,48,AQP1,G,Blood group,D,4,gene
1624,48,AQP3,G,Blood group,D,4,gene
3631,136,AR,G,Androgen insensitivity,D,4,gene
3631,137,AR,G,Breast cancer,D,4,gene
3631,138,AR,G,Perineal hypospadias,D,4,gene
3631,139,AR,G,Prostate cancer,D,4,gene
3631,140,AR,G,Spinal muscular atrophy,D,4,gene
2772,47,ARHGAP26,G,Leukemia,D,4,gene
2773,47,ARHGEF12,G,Leukemia,D,4,gene
2928,81,ARHGEF6,G,Mental retardation,D,4,gene
2776,47,ARL11,G,Leukemia,D,4,gene
3274,59,ARMET,G,Pancreatic cancer,D,4,gene
2741,47,ARNT,G,Leukemia,D,4,gene
3402,1303,ARX,G,Infantile spasm syndrome,D,4,gene
3402,369,ARX,G,Lissencephaly,D,4,gene
3402,81,ARX,G,Mental retardation,D,4,gene
3402,527,ARX,G,Myoclonic epilepsy,D,4,gene
3402,1304,ARX,G,Partington syndrome,D,4,gene
3402,1305,ARX,G,Proud syndrome,D,4,gene
3224,290,ASPN,G,Osteoarthritis,D,4,gene
3388,139,ATBF1,G,Prostate cancer,D,4,gene
1527,219,ATCAY,G,Ataxia,D,4,gene
3708,154,ATM,G,Ataxia-telangiectasia,D,4,gene
3708,137,ATM,G,Breast cancer,D,4,gene
3708,155,ATM,G,Lymphoma,D,4,gene
3708,156,ATM,G,T-cell lymphoblastic leukemia,D,4,gene
2966,157,ATP1A2,G,Alternating hemiplegia of childhood,D,4,gene
2966,158,ATP1A2,G,Migraine,D,4,gene
1992,55,ATP2B2,G,Deafness,D,4,gene
3976,164,ATP6V0A4,G,Renal tubular acidosis,D,4,gene
3972,164,ATP6V1B1,G,Renal tubular acidosis,D,4,gene
3192,165,ATP7A,G,Cutis laxa,D,4,gene
3192,166,ATP7A,G,Menkes disease,D,4,gene
3192,167,ATP7A,G,Occipital horn syndrome,D,4,gene
3642,213,ATXN1,G,Spinocereballar ataxia,D,4,gene
3647,213,ATXN10,G,Spinocereballar ataxia,D,4,gene
3643,213,ATXN2,G,Spinocereballar ataxia,D,4,gene
3644,213,ATXN7,G,Spinocereballar ataxia,D,4,gene
2444,224,AXIN1,G,Hepatic adenoma,D,4,gene
3204,114,AXIN2,G,Colon cancer,D,4,gene
3204,1132,AXIN2,G,Oligodontia-colorectal cancer syndrome,D,4,gene
1642,48,B3GALT3,G,Blood group,D,4,gene
2141,285,B4GALT7,G,Ehlers-Danlos syndrome,D,4,gene
2504,177,BAAT,G,Hypercholanemia,D,4,gene
1663,137,BARD1,G,Breast cancer,D,4,gene
3709,114,BAX,G,Colon cancer,D,4,gene
3709,156,BAX,G,T-cell lymphoblastic leukemia,D,4,gene
2867,180,BCKDHA,G,Maple syrup urine disease,D,4,gene
2868,180,BCKDHB,G,Maple syrup urine disease,D,4,gene
3580,114,BCL10,G,Colon cancer,D,4,gene
3580,692,BCL10,G,Germ cell tumor,D,4,gene
3580,155,BCL10,G,Lymphoma,D,4,gene
3580,1152,BCL10,G,Mesothelioma,D,4,gene
3580,1153,BCL10,G,Sezary syndrome,D,4,gene
2743,47,BCL2,G,Leukemia,D,4,gene
2834,155,BCL8,G,Lymphoma,D,4,gene
2744,47,BCR,G,Leukemia,D,4,gene
2971,184,BCS1L,G,GRACILE syndrome,D,4,gene
2971,185,BCS1L,G,Leigh syndrome,D,4,gene
2971,186,BCS1L,G,Mitochondrial complex deciency,D,4,gene
3189,187,BDNF,G,Central hypoventilation syndrome,D,4,gene
3189,188,BDNF,G,Memory impairment,D,4,gene
3189,189,BDNF,G,Obsessive-compulsive disorder,D,4,gene
1764,325,BFSP2,G,Cataract,D,4,gene
1424,30,BLMH,G,Alzheimer disease,D,4,gene
3356,191,BMPR1A,G,Cowden disease,D,4,gene
3356,192,BMPR1A,G,Polyposis,D,4,gene
2419,86,BPGM,G,Hemolytic anemia,D,4,gene
3160,199,BRAF,G,Adenocarcinoma,D,4,gene
3160,114,BRAF,G,Colon cancer,D,4,gene
3160,200,BRAF,G,Melanoma,D,4,gene
3160,201,BRAF,G,Nonsmall cell lung cancer,D,4,gene
3278,137,BRCA1,G,Breast cancer,D,4,gene
3278,197,BRCA1,G,Ovarian cancer,D,4,gene
3278,198,BRCA1,G,Papillary serous carcinoma of the peritoneum,D,4,gene
3852,137,BRCA2,G,Breast cancer,D,4,gene
3852,202,BRCA2,G,Fanconi anemia,D,4,gene
3852,59,BRCA2,G,Pancreatic cancer,D,4,gene
3852,139,BRCA2,G,Prostate cancer,D,4,gene
3852,203,BRCA2,G,Wilms tumor,D,4,gene
2253,137,BRIP1,G,Breast cancer,D,4,gene
2253,202,BRIP1,G,Fanconi anemia,D,4,gene
3637,736,BSCL2,G,Lipodystrophy,D,4,gene
3637,1221,BSCL2,G,Silver spastic paraplegia syndrome,D,4,gene
3637,140,BSCL2,G,Spinal muscular atrophy,D,4,gene
1626,48,BSG,G,Blood group,D,4,gene
1868,114,BUB1,G,Colon cancer,D,4,gene
1869,114,BUB1B,G,Colon cancer,D,4,gene
1687,208,C1QA,G,Complementary component deficiency,D,4,gene
1688,208,C1QB,G,Complementary component deficiency,D,4,gene
1689,208,C1QG,G,Complementary component deficiency,D,4,gene
3454,851,C1QTNF5,G,Retinal cone dsytrophy,D,4,gene
1690,208,C1S,G,Complementary component deficiency,D,4,gene
1691,208,C2,G,Complementary component deficiency,D,4,gene
1692,208,C3,G,Complementary component deficiency,D,4,gene
1693,208,C4A,G,Complementary component deficiency,D,4,gene
1694,208,C4B,G,Complementary component deficiency,D,4,gene
3951,209,C6,G,Combined immunodeficiency,D,4,gene
3951,208,C6,G,Complementary component deficiency,D,4,gene
1696,208,C7,G,Complementary component deficiency,D,4,gene
2512,125,C7orf16,G,Hypercholesterolemia,D,4,gene
1697,208,C8B,G,Complementary component deficiency,D,4,gene
1698,208,C9,G,Complementary component deficiency,D,4,gene
3973,164,CA2,G,Renal tubular acidosis,D,4,gene
3456,45,CA4,G,Retinitis pigmentosa,D,4,gene
3638,210,CACNA1A,G,Cerebellar ataxia,D,4,gene
3638,211,CACNA1A,G,Episodic ataxia,D,4,gene
3638,212,CACNA1A,G,"Hemiplegic migraine, familial",D,4,gene
3638,213,CACNA1A,G,Spinocereballar ataxia,D,4,gene
3151,215,CACNA1F,G,Night blindness,D,4,gene
3749,216,CACNA1S,G,Hypokalemic periodic paralysis,D,4,gene
3749,217,CACNA1S,G,Malignant hyperthermia susceptibility,D,4,gene
3749,218,CACNA1S,G,Thyrotoxic periodic paralysis,D,4,gene
2182,219,CACNB4,G,Ataxia,D,4,gene
2182,220,CACNB4,G,Epilepsy,D,4,gene
3234,222,CALCA,G,Osteoporosis,D,4,gene
3235,222,CALCR,G,Osteoporosis,D,4,gene
2076,87,CAPN10,G,Diabetes mellitus,D,4,gene
3016,223,CAPN3,G,Muscular dystrophy,D,4,gene
3186,70,CART,G,Obesity,D,4,gene
3159,119,CASP10,G,Autoimmune disease,D,4,gene
3159,117,CASP10,G,Gastric cancer,D,4,gene
3159,225,CASP10,G,Non-Hodgkin lymphoma,D,4,gene
3568,1061,CASP12P1,G,Sepsis,D,4,gene
2437,119,CASP8,G,Autoimmune disease,D,4,gene
2437,224,CASP8,G,Hepatic adenoma,D,4,gene
3810,226,CASQ2,G,Ventricular tachycardia,D,4,gene
2568,227,CASR,G,Hyperparathyroidism,D,4,gene
2568,228,CASR,G,Hypocalcemia,D,4,gene
2568,229,CASR,G,Hypocalciuric hypercalcemia,D,4,gene
3514,54,CAV3,G,Cardiomyopathy,D,4,gene
3514,231,CAV3,G,Creatine phosphokinase,D,4,gene
3514,223,CAV3,G,Muscular dystrophy,D,4,gene
3514,53,CAV3,G,Myopathy,D,4,gene
3514,232,CAV3,G,Rippling muscle disease,D,4,gene
3051,237,CBFB,G,Myelogenous leukemia,D,4,gene
3728,238,CBS,G,Homocystinuria,D,4,gene
3728,239,CBS,G,Thrombophilia,D,4,gene
2471,280,CCL5,G,HIV,D,4,gene
3823,114,CCND1,G,Colon cancer,D,4,gene
3823,47,CCND1,G,Leukemia,D,4,gene
3823,181,CCND1,G,von Hippel-Lindau syndrome,D,4,gene
2468,280,CCR2,G,HIV,D,4,gene
2469,280,CCR5,G,HIV,D,4,gene
3343,245,CD36,G,Malaria,D,4,gene
3343,235,CD36,G,Platelet defect/deficiency,D,4,gene
3572,63,CD3D,G,Severe combined immunodeciency,D,4,gene
1627,48,CD44,G,Blood group,D,4,gene
1463,41,CDAN1,G,Anemia,D,4,gene
3285,227,CDC73,G,Hyperparathyroidism,D,4,gene
3285,773,CDC73,G,Parathyroid adenoma,D,4,gene
3246,137,CDH1,G,Breast cancer,D,4,gene
3246,248,CDH1,G,Endometrial carcinoma,D,4,gene
3246,117,CDH1,G,Gastric cancer,D,4,gene
3246,249,CDH1,G,Listeria monocytogenes,D,4,gene
3246,197,CDH1,G,Ovarian cancer,D,4,gene
3799,55,CDH23,G,Deafness,D,4,gene
3799,822,CDH23,G,Usher syndrome,D,4,gene
2896,200,CDK4,G,Melanoma,D,4,gene
3489,767,CDKL5,G,Rett syndrome,D,4,gene
3268,252,CDKN2A,G,Li Fraumeni syndrome,D,4,gene
3268,200,CDKN2A,G,Melanoma,D,4,gene
3268,253,CDKN2A,G,Orolaryngeal cancer,D,4,gene
3268,59,CDKN2A,G,Pancreatic cancer,D,4,gene
2746,47,CEBPA,G,Leukemia,D,4,gene
3484,45,CERKL,G,Retinitis pigmentosa,D,4,gene
3113,448,CFH,G,Factor x deficiency,D,4,gene
3113,606,CFH,G,Hemolytic-uremic syndrome,D,4,gene
3113,607,CFH,G,Macular degeneration,D,4,gene
3113,608,CFH,G,Nephropathy-hypertension,D,4,gene
3035,266,CHAT,G,Myasthenic syndrome,D,4,gene
3397,137,CHEK2,G,Breast cancer,D,4,gene
3397,1067,CHEK2,G,Li-Fraumeni syndrome,D,4,gene
3397,1070,CHEK2,G,Osteosarcoma,D,4,gene
3397,139,CHEK2,G,Prostate cancer,D,4,gene
2774,47,CHIC2,G,Leukemia,D,4,gene
3036,266,CHRNA1,G,Myasthenic syndrome,D,4,gene
3145,220,CHRNA4,G,Epilepsy,D,4,gene
3145,270,CHRNA4,G,Nicotine addiction,D,4,gene
3037,266,CHRNB1,G,Myasthenic syndrome,D,4,gene
2184,220,CHRNB2,G,Epilepsy,D,4,gene
3038,266,CHRND,G,Myasthenic syndrome,D,4,gene
3039,266,CHRNE,G,Myasthenic syndrome,D,4,gene
3660,74,CHST3,G,Spondyloepiphyseal dysplasia,D,4,gene
3916,44,CHST6,G,Macular dystrophy,D,4,gene
3980,778,CIITA,G,Bare lymphocyte syndrome,D,4,gene
3980,779,CIITA,G,Multiple sclerosis,D,4,gene
3980,236,CIITA,G,Rheumatoid arthritis,D,4,gene
3087,272,CLCN1,G,Myotonia congenita,D,4,gene
2185,220,CLCN2,G,Epilepsy,D,4,gene
3229,277,CLCN7,G,Osteopetrosis,D,4,gene
2015,55,CLDN14,G,Deafness,D,4,gene
3458,45,CNGA1,G,Retinitis pigmentosa,D,4,gene
1338,282,CNGA3,G,Achromatopsia,D,4,gene
3457,45,CNGB1,G,Retinitis pigmentosa,D,4,gene
2851,282,CNGB3,G,Achromatopsia,D,4,gene
2851,607,CNGB3,G,Macular degeneration,D,4,gene
2904,55,COCH,G,Deafness,D,4,gene
2904,376,COCH,G,Meniere disease,D,4,gene
3675,310,COL11A1,G,Marshall syndrome,D,4,gene
3675,292,COL11A1,G,Stickler syndrome,D,4,gene
3844,55,COL11A2,G,Deafness,D,4,gene
3844,311,COL11A2,G,OSMED syndrome,D,4,gene
3844,292,COL11A2,G,Stickler syndrome,D,4,gene
3844,312,COL11A2,G,Weissenbacher-Zweymuller syndrome,D,4,gene
2169,302,COL17A1,G,Epidermolysis bullosa,D,4,gene
3236,283,COL1A1,G,Caffey disease,D,4,gene
3236,284,COL1A1,G,Dissection of cervical arteries,D,4,gene
3236,285,COL1A1,G,Ehlers-Danlos syndrome,D,4,gene
3236,286,COL1A1,G,Osteogenesis imperfecta,D,4,gene
3236,222,COL1A1,G,Osteoporosis,D,4,gene
3237,285,COL1A2,G,Ehlers-Danlos syndrome,D,4,gene
3237,287,COL1A2,G,Marfan syndrome,D,4,gene
3237,286,COL1A2,G,Osteogenesis imperfecta,D,4,gene
3237,222,COL1A2,G,Osteoporosis,D,4,gene
3831,288,COL2A1,G,"Achondrogenesis-hypochondrogenesis, type II",D,4,gene
3831,289,COL2A1,G,Kniest dysplasia,D,4,gene
3831,290,COL2A1,G,Osteoarthritis,D,4,gene
3831,291,COL2A1,G,SMED Strudwick type,D,4,gene
3831,292,COL2A1,G,Stickler syndrome,D,4,gene
3831,293,COL2A1,G,Wagner syndrome,D,4,gene
3892,294,COL3A1,G,"Aneurysm, familial arterial",D,4,gene
3892,285,COL3A1,G,Ehlers-Danlos syndrome,D,4,gene
2136,285,COL5A1,G,Ehlers-Danlos syndrome,D,4,gene
2137,285,COL5A2,G,Ehlers-Danlos syndrome,D,4,gene
3759,301,COL7A1,G,EBD,D,4,gene
3759,302,COL7A1,G,Epidermolysis bullosa,D,4,gene
3759,303,COL7A1,G,"Toenail dystrophy, isolated",D,4,gene
3759,304,COL7A1,G,Transient bullous of the newborn,D,4,gene
2285,122,COL8A2,G,Corneal dystrophy,D,4,gene
2285,305,COL8A2,G,Fuchs endothelial corneal dystrophy,D,4,gene
2199,306,COL9A1,G,Epiphyseal dysplasia,D,4,gene
2651,306,COL9A2,G,Epiphyseal dysplasia,D,4,gene
2651,307,COL9A2,G,Intervertebral disc disease,D,4,gene
2652,306,COL9A3,G,Epiphyseal dysplasia,D,4,gene
2652,307,COL9A3,G,Intervertebral disc disease,D,4,gene
3403,306,COMP,G,Epiphyseal dysplasia,D,4,gene
3403,313,COMP,G,Pseudoachondroplasia,D,4,gene
3540,130,COMT,G,Schizophrenia,D,4,gene
2722,54,COX15,G,Cardiomyopathy,D,4,gene
2722,185,COX15,G,Leigh syndrome,D,4,gene
2569,210,CP,G,Cerebellar ataxia,D,4,gene
2569,316,CP,G,"Hemosiderosis, systemic, due to aceruloplasminemia",D,4,gene
2569,317,CP,G,Hypoceruloplasminemia,D,4,gene
1955,322,CPT1A,G,"CPT deficiency, hepatic",D,4,gene
3078,322,CPT2,G,"CPT deficiency, hepatic",D,4,gene
3078,53,CPT2,G,Myopathy,D,4,gene
1628,48,CR1,G,Blood group,D,4,gene
3480,324,CRB1,G,Leber congenital amaurosis,D,4,gene
3480,1208,CRB1,G,Pigmented paravenous chorioretinal atrophy,D,4,gene
3480,45,CRB1,G,Retinitis pigmentosa,D,4,gene
2931,81,CRBN,G,Mental retardation,D,4,gene
3521,323,CREBBP,G,Rubenstein-Taybi syndrome,D,4,gene
1548,328,CRELD1,G,Atrioventricular block,D,4,gene
3459,42,CRX,G,Cone dystrophy,D,4,gene
3459,324,CRX,G,Leber congenital amaurosis,D,4,gene
3459,45,CRX,G,Retinitis pigmentosa,D,4,gene
1750,325,CRYAA,G,Cataract,D,4,gene
3079,325,CRYAB,G,Cataract,D,4,gene
3079,53,CRYAB,G,Myopathy,D,4,gene
1752,325,CRYBA1,G,Cataract,D,4,gene
1753,325,CRYBB1,G,Cataract,D,4,gene
1754,325,CRYBB2,G,Cataract,D,4,gene
