Country killed,Country killed (group),Coverage,Date,Date 1 New,Date1,Date2,Freelance,Impunity for murder,Job,Local Foreign,Medium,Name,Nationality,Number,Organization,Point,Sex,Source fire,Taken captive,Threatened,Tortured,Type,Type (group),Type death,Type death (group),Type death (group) 1,Year,Number of Records,X,Y
Mexico,Mexico,Corruption,"june  6, 1994",6/6/1994,"june  6, 1994",,No,Yes,Editor,Local,Print,Jorge MartÃ­n Dorantes,Mexico,1,El Crucero,1,Male,Unknown Fire,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,1994,1,-3.090169944,-9.510565163
Mexico,Mexico,,"july  6, 1994",7/6/1994,"july  6, 1994",,Unknown,,,Unknown,,Enrique Peralta Torres,Unknown,2,La UnÃ­on de Morelos,2,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,1994,1,7.773190463,-9.498410343
Mexico,Mexico,,"july 11, 1994",7/11/1994,"july 11, 1994",,Unknown,,,Unknown,,JosÃ© Luis Rojas,Unknown,3,La UnÃ­on de Morelos,3,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,1994,1,14.091306992,-0.990859251
Mexico,Mexico,,"february  5, 1995",2/5/1995,"february  5, 1995",,No,No,Editor,Local,Print,Ruperto Armenta Gerardo,Mexico,4,El Regional,4,Male,Local Residents,No,No,Yes,Motive Confirmed,Other,Murder,Murder,Murder,1995,1,12.642991314,9.368294483
Mexico,Mexico,Politics,"may 22, 1997",5/22/1997,"may 22, 1997",,No,Yes,Editor,Local,Print,JesÃºs Abel Bueno LeÃ³n,Mexico,5,7 DÃ­as,5,Male,Military Officials,Yes,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1997,1,5.037593584,16.425388861
Mexico,Mexico,"Corruption, Crime","july 15, 1997",7/15/1997,"july 15, 1997",,No,Yes,"Editor, Publisher",Local,Print,BenjamÃ­n Flores GonzÃ¡lez,Mexico,6,La Prensa,6,Male,Criminal Group,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,1997,1,-5.193030175,17.760275011
Mexico,Mexico,Crime,"july 26, 1997",7/26/1997,"july 26, 1997",,No,Yes,Print Reporter,Local,Print,VÃ­ctor HernÃ¡ndez MartÃ­nez,Mexico,7,Como,7,Male,Government Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1997,1,-14.493130968,13.391292603
Mexico,Mexico,"Corruption, Crime","february 12, 1998",2/12/1998,"february 12, 1998",,No,Yes,Print Reporter,Local,Print,Luis Mario GarcÃ­a RodrÃ­guez,Mexico,8,La Tarde,8,Male,Military Officials,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,1998,1,-20.290584026,4.946738521
Mexico,Mexico,Culture,"december 15, 1998",12/15/1998,"december 15, 1998",,No,Yes,Print Reporter,Foreign,Print,Philip True,United States,9,San Antonio Express-News,9,Male,Local Residents,Unknown,No,No,Motive Confirmed,Other,Murder,Murder,Murder,1998,1,-21.345366462,-5.216451179
Mexico,Mexico,,"april  9, 2000",4/9/2000,"april  9, 2000",,Unknown,,,Unknown,,Pablo Pineda,Unknown,10,La OpiniÃ³n,10,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2000,1,-17.674835018,-14.730231596
Mexico,Mexico,,"april 28, 2000",4/28/2000,"april 28, 2000",,Unknown,,,Unknown,,JosÃ© RamÃ­rez Puente,Unknown,11,Radio Net,11,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2000,1,-10.251222035,-21.696573791
Mexico,Mexico,"Corruption, Crime","february 19, 2001",2/19/2001,"february 19, 2001",,No,Yes,Editor,Local,Print,JosÃ© Luis Ortega Mata,Mexico,12,Semanario de Ojinaga,12,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2001,1,-0.615119571,-24.936340482
Mexico,Mexico,,"march 19, 2004",3/19/2004,"march 19, 2004",,Unknown,,,Unknown,,Roberto Javier Mora GarcÃ­a,Unknown,13,El MaÃ±ana,13,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2004,1,9.499876598,-24.046943024
Mexico,Mexico,Crime,"june 22, 2004",6/22/2004,"june 22, 2004",,No,Yes,Editor,Local,Print,Francisco Javier Ortiz Franco,Mexico,14,Zeta,14,Male,Criminal Group,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,18.476275687,-19.322952385
Mexico,Mexico,"Corruption, Crime","august 31, 2004",8/31/2004,"august 31, 2004",,No,Yes,Columnist,Local,"Print, Internet",Francisco Arratia Saldierna,Mexico,15,freelance,15,Male,Criminal Group,Yes,No,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,25.030744782,-11.593410284
Mexico,Mexico,"Crime, Sports","november 28, 2004",11/28/2004,"november 28, 2004",,No,Partial,Photographer,Local,Print,Gregorio RodrÃ­guez HernÃ¡ndez,Mexico,16,El Debate,16,Male,Criminal Group,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2004,1,28.337408412,-2.022082411
Mexico,Mexico,,"april  8, 2005",4/8/2005,"april  8, 2005",,Unknown,,,Unknown,,RaÃºl Gibb Guerrero,Unknown,17,La OpiniÃ³n,17,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2005,1,28.066078448,8.093584670
Mexico,Mexico,Crime,"april 16, 2005",4/16/2005,"april 16, 2005",,No,Yes,Broadcast,Local,Radio,Dolores Guadalupe GarcÃ­a Escamilla,Mexico,18,Stereo 91,18,Female,Criminal Group,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2005,1,24.352408974,17.499993484
Mexico,Mexico,,"march  9, 2006",3/9/2006,"march  9, 2006",,Unknown,,,Unknown,,Jaime Arturo Olvera Bravo,Unknown,19,freelance,19,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2006,1,17.719803248,25.126596375
Mexico,Mexico,,"august  9, 2006",8/9/2006,"august  9, 2006",,Unknown,,,Unknown,,Enrique Perea Quintanilla,Unknown,20,"Dos Caras, Una Verdad",20,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2006,1,8.972643657,30.180268647
Mexico,Mexico,Human Rights,"october 27, 2006",10/27/2006,"october 27, 2006",,Yes,,"Camera Operator, Internet Reporter, Producer",Foreign,Internet,Bradley Will,United States,21,freelance,21,Male,Government Officials,No,No,No,Motive Confirmed,Other,Dangerous Assignment,Dangerous Assignment,Dangerous Assignment,2006,1,-0.921789809,32.194744074
Mexico,Mexico,,"november 10, 2006",11/10/2006,"november 10, 2006",,Unknown,,,Unknown,,Misael Tamayo HernÃ¡ndez,Unknown,22,El Despertar de la Costa,22,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2006,1,-10.948614144,31.039495214
Mexico,Mexico,,"november 16, 2006",11/16/2006,"november 16, 2006",,Unknown,,,Unknown,,JosÃ© Manuel Nava SÃ¡nchez,Unknown,23,El Sol de MÃ©xico,23,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2006,1,-20.147423952,26.895236538
Mexico,Mexico,Crime,"november 21, 2006",11/21/2006,"november 21, 2006",,No,Yes,Print Reporter,Local,Print,Roberto Marcos GarcÃ­a,Mexico,24,Testimonio and Alarma,24,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2006,1,-27.694347153,20.204608015
Mexico,Mexico,,"november 30, 2006",11/30/2006,"november 30, 2006",,Unknown,,,Unknown,,Adolfo SÃ¡nchez GuzmÃ¡n,Unknown,25,Orizaba en Vivo,25,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2006,1,-32.960527606,11.606868101
Mexico,Mexico,Crime,"january 20, 2007",1/20/2007,"january 20, 2007",,No,Yes,Print Reporter,Local,Print,Rodolfo RincÃ³n Taracena,Mexico,26,Tabasco Hoy,26,Male,Criminal Group,Yes,Yes,Unknown,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,-35.546225433,1.864887026
Mexico,Mexico,,april 2007,4/1/2007,april 2007,,Unknown,,,Unknown,,SaÃºl NoÃ© MartÃ­nez Ortega,Unknown,27,Interdiario,27,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2007,1,-35.291866418,-8.208346658
Mexico,Mexico,"Crime, Culture, Politics","april  6, 2007",4/6/2007,"april  6, 2007",,No,Partial,Broadcast,Local,"Radio, Television",Amado RamÃ­rez Dillanes,Mexico,28,Televisa and Radiorama,28,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2007,1,-32.268908622,-17.817881811
Mexico,Mexico,,"october  8, 2007",10/8/2007,"october  8, 2007",,Unknown,,,Unknown,,AgustÃ­n LÃ³pez Nolasco,Mexico,29,El Imparcial del Istmo,29,,,Unknown,,Unknown,Media Workers,Other,,Unknown,Unknown,2007,1,-26.754368755,-26.245312397
Mexico,Mexico,,"october  8, 2007",10/8/2007,"october  8, 2007",,Unknown,,,Unknown,,Flor VÃ¡squez LÃ³pez,Mexico,30,El Imparcial del Istmo,30,,,Unknown,,Unknown,Media Workers,Other,,Unknown,Unknown,2007,1,-19.193333317,-32.894824837
Mexico,Mexico,,"october  8, 2007",10/8/2007,"october  8, 2007",,Unknown,,,Unknown,,Mateo CortÃ©s MartÃ­nez,Mexico,31,El Imparcial del Istmo,31,,,Unknown,,Unknown,Media Workers,Other,,Unknown,Unknown,2007,1,-10.153855560,-37.325353384
Mexico,Mexico,,"december  8, 2007",12/8/2007,"december  8, 2007",,Unknown,,,Unknown,,Gerardo Israel GarcÃ­a Pimentel,Mexico,32,La Opinion de MichoacÃ¡n,32,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2007,1,-0.278399502,-39.268608437
Mexico,Mexico,,"february 12, 2008",2/12/2008,"february 12, 2008",,Unknown,,,Unknown,,Mauricio Estrada Zamora,Mexico,33,La OpiniÃ³n de ApatzingÃ¡n,33,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2008,1,9.764475747,-38.633718307
Mexico,Mexico,,"april  7, 2008",4/7/2008,"april  7, 2008",,Unknown,,,Unknown,,Teresa Bautista Merino,Mexico,34,La Voz que Rompe el Silencio,34,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2008,1,19.325113473,-35.499965600
Mexico,Mexico,,"april  7, 2008",4/7/2008,"april  7, 2008",,Unknown,,,Unknown,,Felicitas MartÃ­nez SÃ¡nchez,Mexico,35,La Voz que Rompe el Silencio,35,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2008,1,27.812053723,-30.099609654
Mexico,Mexico,Crime,"september 24, 2008",9/24/2008,"september 24, 2008",,No,Yes,Columnist,Local,Radio,Alejandro ZenÃ³n Fonseca Estrada,Mexico,36,EXA FM,36,Male,Criminal Group,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2008,1,34.723951730,-22.793083340
Mexico,Mexico,,"october 10, 2008",10/10/2008,"october 10, 2008",,Unknown,,,Unknown,,Miguel Angel VillagÃ³mez Valle,Mexico,37,La Noticia de MichoacÃ¡n,37,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2008,1,39.673133082,-14.038962004
Mexico,Mexico,Crime,"november 13, 2008",11/13/2008,"november 13, 2008",,No,Yes,Print Reporter,Local,Print,Armando RodrÃ­guez CarreÃ³n,Mexico,38,El Diario de Ciudad JuÃ¡rez,38,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2008,1,42.400422974,-4.361055065
Mexico,Mexico,,"february 13, 2009",2/13/2009,"february 13, 2009",,Unknown,,,Unknown,,Jean Paul Ibarra RamÃ­rez,Mexico,39,El Correo,39,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2009,1,42.781427537,5.685200264
Mexico,Mexico,,"may  3, 2009",5/3/2009,"may  3, 2009",,Unknown,,,Unknown,,Carlos Ortega Samper,Mexico,40,El Tiempo de Durango,40,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2009,1,40.824888079,15.545125986
Mexico,Mexico,Crime,"may 25, 2009",5/25/2009,"may 25, 2009",,No,Yes,"Photographer, Print Reporter",Local,Print,Eliseo BarrÃ³n HernÃ¡ndez,Mexico,41,La OpiniÃ³n,41,Male,Criminal Group,Yes,No,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,36.664068466,24.694376741
Mexico,Mexico,,"july 28, 2009",7/28/2009,"july 28, 2009",,Unknown,,,Unknown,,Juan Daniel MartÃ­nez Gil,Mexico,42,Radiorama and W Radio,42,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2009,1,30.542372670,32.664461116
Mexico,Mexico,"Corruption, Crime","september 23, 2009",9/23/2009,"september 23, 2009",,No,Yes,Internet Reporter,Local,Internet,Norberto Miranda Madrid,Mexico,43,Radio VisiÃ³n,43,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,22.794529571,39.063337141
Mexico,Mexico,"Corruption, Crime","november  2, 2009",11/2/2009,"november  2, 2009",,No,Yes,Print Reporter,Local,Print,Bladimir Antuna GarcÃ­a,Mexico,44,El Tiempo de Durango,44,Male,Criminal Group,Yes,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2009,1,13.824735035,43.590562599
Mexico,Mexico,,"november 24, 2009",11/24/2009,"november 24, 2009",,Unknown,,,Unknown,,JosÃ© Emilio Galindo Robles,Mexico,45,Radio Universidad de Guadalajara,45,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2009,1,4.083118986,46.046809006
Mexico,Mexico,,"december 22, 2009",12/22/2009,"december 22, 2009",,Unknown,,,Unknown,,JosÃ© Alberto VelÃ¡zquez LÃ³pez,Mexico,46,Expresiones de Tulum,46,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2009,1,-5.958178915,46.337839068
Mexico,Mexico,,january 2010,1/1/2010,january 2010,,Unknown,,,Unknown,,JosÃ© Luis Romero,Mexico,47,LÃ­nea Directa,47,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-15.828173602,44.473293387
Mexico,Mexico,"Corruption, Crime, Politics","january  8, 2010",1/8/2010,"january  8, 2010",,No,Yes,Print Reporter,Local,Print,ValentÃ­n ValdÃ©s Espinosa,Mexico,48,ZÃ³calo de Saltillo,48,Male,Criminal Group,Yes,No,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2010,1,-25.078454280,40.560829082
Mexico,Mexico,,"january 29, 2010",1/29/2010,"january 29, 2010",,Unknown,,,Unknown,,Jorge Ochoa MartÃ­nez,Mexico,49,El Sol de la Costa,49,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-33.302063318,34.796299544
Mexico,Mexico,,"march 12, 2010",3/12/2010,"march 12, 2010",,Unknown,,,Unknown,,Evaristo Pacheco SolÃ­s,Mexico,50,VisiÃ³n Informativa,50,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-40.149237086,27.450761826
Mexico,Mexico,,"june 28, 2010",6/28/2010,"june 28, 2010",,Unknown,,,Unknown,,MarÃ­a Elvira HernÃ¡ndez Galeana,Mexico,51,Nueva LÃ­nea,51,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-45.339610499,18.855149395
Mexico,Mexico,,"june 28, 2010",6/28/2010,"june 28, 2010",,Unknown,,,Unknown,,Juan Francisco RodrÃ­guez RÃ­os,Mexico,52,El Sol de Acapulco,52,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-48.670678017,9.383457496
Mexico,Mexico,,"july  6, 2010",7/6/2010,"july  6, 2010",,Unknown,,,Unknown,,Hugo Alfredo Olivera Cartas,Mexico,53,"El DÃ­a de MichoacÃ¡n, ADN",53,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-50.022479862,-0.564738198
Mexico,Mexico,,"july 10, 2010",7/10/2010,"july 10, 2010",,Unknown,,,Unknown,,Marco Aurelio MartÃ­nez Tijerina,Mexican,54,XEDD La Tremenda,54,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2010,1,-49.358638358,-10.581665601
Mexico,Mexico,"Crime, Culture, Human Rights, Politics","september 16, 2010",9/16/2010,"september 16, 2010",,No,Yes,Photographer,Local,Print,Luis Carlos Santiago,Mexico,55,El Diario,55,Male,Criminal Group,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2010,1,-46.724001992,-20.267959174
Mexico,Mexico,Crime,"november  5, 2010",11/5/2010,"november  5, 2010",,No,,Print Reporter,Local,Print,Carlos Alberto Guajardo Romero,Mexico,56,Expreso Matamoros,56,Male,Military Officials,No,No,No,Motive Confirmed,Other,Dangerous Assignment,Dangerous Assignment,Dangerous Assignment,2010,1,-42.239262022,-29.247895765
Mexico,Mexico,,"february  9, 2011",2/9/2011,"february  9, 2011",,Unknown,,,Unknown,,Rodolfo Ochoa Moreno,Mexico,57,Grupo Multimedios Laguna,57,,,Unknown,,Unknown,Media Workers,Other,,Unknown,Unknown,2011,1,-36.092987450,-37.182786383
Mexico,Mexico,Crime,march 2011,3/1/2011,march 2011,,Yes,Yes,"Columnist, Photographer",Local,Print,Noel LÃ³pez OlguÃ­n,Mexico,58,Freelance,58,Male,Criminal Group,Yes,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,-28.531579298,-43.782161683
Mexico,Mexico,Culture,"march 25, 2011",3/25/2011,"march 25, 2011",,No,Yes,Photographer,Local,Print,Luis Emanuel Ruiz Carrillo,Mexico,59,La Prensa,59,Male,Criminal Group,Yes,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,-19.847675584,-48.812504611
Mexico,Mexico,,"june 20, 2011",6/20/2011,"june 20, 2011",,Unknown,,,Unknown,,Misael LÃ³pez Solana,Mexico,60,Notiver,60,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2011,1,-10.367546158,-52.103395664
Mexico,Mexico,,"june 20, 2011",6/20/2011,"june 20, 2011",,Unknown,,,Unknown,,Miguel Ãngel LÃ³pez Velasco,Mexico,61,Notiver,61,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2011,1,-0.438004214,-53.551041203
Mexico,Mexico,,july 2011,7/1/2011,july 2011,,Unknown,,,Unknown,,Yolanda Ordaz de la Cruz,Mexico,62,Notiver,62,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2011,1,9.586668397,-53.119250213
Mexico,Mexico,Crime,"september 24, 2011",9/24/2011,"september 24, 2011",,Yes,Yes,Internet Reporter,Local,Internet,Maria Elizabeth MacÃ­as Castro,Mexico,63,Freelance,63,Female,Criminal Group,No,No,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2011,1,19.357328817,-50.838007862
Mexico,Mexico,"Crime, Politics","april 28, 2012",4/28/2012,"april 28, 2012",,No,Yes,Print Reporter,Local,Print,Regina MartÃ­nez PÃ©rez,Mexico,64,Proceso,64,Male,Unknown Fire,No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2012,1,28.541715443,-46.799863599
Mexico,Mexico,Crime,"november 14, 2012",11/14/2012,"november 14, 2012",,Yes,,Print Reporter,Local,Print,AdriÃ¡n Silva Moreno,Mexico,65,Freelance,65,Male,Criminal Group,No,No,No,Motive Confirmed,Other,Dangerous Assignment,Dangerous Assignment,Dangerous Assignment,2012,1,36.834989310,-41.154406729
Mexico,Mexico,,"march  3, 2013",3/3/2013,"march  3, 2013",,Unknown,,,Unknown,,Jaime Guadalupe GonzÃ¡lez DomÃ­nguez,Mexico,66,OjinagaNoticias,66,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2013,1,43.968806860,-34.101143047
Mexico,Mexico,,"july 17, 2013",7/17/2013,"july 17, 2013",,Unknown,,,Unknown,,Alberto LÃ³pez Bello,Mexico,67,El Imparcial and Radiorama,67,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2013,1,49.718726322,-25.881112643
Mexico,Mexico,"Corruption, Crime","august 11, 2014",8/11/2014,"august 11, 2014",,No,Yes,Print Reporter,Local,Print,Octavio Rojas HernÃ¡ndez,Mexico,68,El Buen Tono,68,Male,"Criminal Group, Government Officials",No,No,No,Motive Confirmed,Other,Murder,Murder,Murder,2014,1,53.909819535,-16.767601973
Mexico,Mexico,"Corruption, Crime, Politics","january  2, 2015",1/2/2015,"january  2, 2015",,No,Yes,"Internet Reporter, Print Reporter, Publisher",Local,"Print, Internet",JosÃ© MoisÃ©s SÃ¡nchez Cerezo,Mexico,69,La UniÃ³n,69,Male,Government Officials,Yes,Yes,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,56.420428189,-7.056303914
Mexico,Mexico,Politics,"july  2, 2015",7/2/2015,"july  2, 2015",,No,Yes,"Broadcast, Print Reporter",Local,"Print, Radio",Filadelfo SÃ¡nchez Sarmiento,Mexico,70,La Favorita 103.3FM La Voz de la Sierra Sur,70,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,57.184066273,2.944731019
Mexico,Mexico,"Culture, Human Rights, Politics","july 31, 2015",7/31/2015,"july 31, 2015",,No,Yes,Photographer,Local,Print,RubÃ©n Espinosa Becerril,Mexico,71,"Proceso, AVC Noticias, Cuartoscuro",71,Male,Unknown Fire,No,Yes,Yes,Motive Confirmed,Other,Murder,Murder,Murder,2015,1,56.189527536,12.925029234
Mexico,Mexico,"Corruption, Politics","january 21, 2016",1/21/2016,"january 21, 2016",,No,Yes,"Broadcast, Print Reporter",Local,"Print, Radio",Marcos HernÃ¡ndez Bautista,Mexico,72,"Noticias, Voz e Imagen de Oaxaca",72,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2016,1,53.479306807,22.581219490
Mexico,Mexico,,"february 20, 2016",2/20/2016,"february 20, 2016",,Unknown,,,Unknown,,MoisÃ©s Dagdug Lutzow,Mexican,73,Grupo VX,73,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2016,1,49.146486453,31.625888744
Mexico,Mexico,,"april 25, 2016",4/25/2016,"april 25, 2016",,Unknown,,,Unknown,,Francisco Pacheco BeltrÃ¡n,Mexican,74,Sol de Acapulco and Foro de Taxco,74,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2016,1,43.330273335,39.795547144
Mexico,Mexico,,"may 14, 2016",5/14/2016,"may 14, 2016",,Unknown,,,Unknown,,Manuel Santiago Torres GonzÃ¡lez,Mexican,75,Noticias MT,75,,,Unknown,,Unknown,Motive Unconfirmed,Motive Unconfirmed,,Unknown,Unknown,2016,1,36.210397489,46.857523074
Mexico,Mexico,Crime,"june 19, 2016",6/19/2016,"june 19, 2016",,No,Yes,Print Reporter,Local,Print,Elidio Ramos ZÃ¡rate,Mexican,76,El Sur,76,Male,Unknown Fire,No,Yes,No,Motive Confirmed,Other,Murder,Murder,Murder,2016,1,28.000601245,52.615652966
