DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2000,32,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2001,32,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2002,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2003,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2004,33,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2005,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2006,34,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2007,35,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2008,35,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2009,35,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2010,36,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2011,36,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2012,36,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2013,37,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2014,37,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2015,38,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2016,38,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2017,38,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2018,39,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2019,39,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,DM_POP_TOT: Total population,_T: Total,2020,39,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2000,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2001,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2002,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2003,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2004,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2005,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2006,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2007,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2008,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2009,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2010,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2011,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2012,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2013,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2014,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2015,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2016,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2017,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2018,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2019,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_S-SM: Proportion of population using safely managed sanitation services,_T: Total,2020,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2000,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2001,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2002,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2003,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2004,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2005,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2006,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2007,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2008,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2009,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2010,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2011,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2012,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2013,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2014,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2015,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2016,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2017,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2018,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2019,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MCO: Monaco,WS_PPL_W-SM: Proportion of population using safely managed drinking water services,_T: Total,2020,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2000,2397,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2001,2420,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2002,2443,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2003,2469,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2004,2496,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2005,2526,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2006,2559,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2007,2594,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2008,2632,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2009,2674,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2010,2720,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2011,2770,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2012,2825,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2013,2882,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2014,2940,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2015,2998,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2016,3056,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2017,3114,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2018,3170,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2019,3225,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MNG: Mongolia,DM_POP_TOT: Total population,_T: Total,2020,3278,3: Thousands,PS: Persons,,,,,,235 countries including less than 90K countries from WPP2019,,UNPD2019,,,,,,
