"event_id_cnty","event_date","year","event_type","source_scale","notes","location","latitude","longitude","fatalities"
"BUR7546","16-Dec-17",2017,"Violence against civilians","Local","An UPRONA supporter was killed by 2 Imbonerakure in his home in Musema.","Musema",-3.0797,29.6728,1
"CEN3799","16-Dec-17",2017,"Violence against civilians","Other-local","An LRA group, comprised of men, women, and children, attacked a small hamlet 7 km southeast of Mbangana, CAR. The assailants looted several households and abducted 8 civilians after killing a man.","Mbangana 1",7.5236,23.2224,0
"GAB160","16-Dec-17",2017,"Violence against civilians","International","A Nigerien man attacked 2 Danish tourists in a market in Libreville. He claims to have attacked them in retaliation for US attacks on Muslims.","Libreville",0.3901,9.4544,0
"IND24945","16-Dec-17",2017,"Violence against civilians","National","Activists of the Hindu Yuva Vahini (HYV) stopped three cattle-laden trucks at Hapur (Ghaziabad) bypass and allegedly beat up two drivers on Dec 16.","Hapur",28.7299,77.7807,0
"IND24949","16-Dec-17",2017,"Violence against civilians","National","A BJP activists was murdered by an unidentified group in Kanchanpur on 16 December 2017.","Kanchanpur",24.0359,92.201,1
"IND24950","16-Dec-17",2017,"Violence against civilians","National","A BJP activists was killed by an unidentified group in Kanchanpur on 16 December 2017.","Kanchanpur",24.0359,92.201,1
"SYR44559","16-Dec-17",2017,"Violence against civilians","Other-Local","One man from Al-Sheikh Miskeen in Dar'a province man died as a result of torture in an unidentified regime prison after a year and a half in detention. ","Sidnaya Military Prison",33.6653,36.329,1
"BUR7889","15-Dec-17",2017,"Violence against civilians","Other","In December 2017, a resident of Rumonge province was beaten by Imbonerakure for refusing to pay money for the May 2018 referendum.","Rumonge",-3.9736,29.4386,0
"DRC11738","15-Dec-17",2017,"Violence against civilians","Subnational","The NGO Action Paysanne pour le Developpement (APD) denounced that the Mayi Mayi Mazembe, Nyatura and the FDLR had been carrying several human rights violations in the Bwito chiefdom of Rutshuru during the previous two weeks, namely kidnapping civilians in large numbers (one report mentions 13 in one day alone), burning villages and undertaking massacres.","Rutshuru",-1.1869,29.4461,0
"MZM792","15-Dec-17",2017,"Violence against civilians","National","A group of unidentified men armed with machetes and other blunt instruments attacked the village of Inlane in the district of Palma, Cabo Delgado province, early on Friday morning 12th. 2 people died and 2 others were injured. A group of women were also abducted to help carry the supplies looted in homes and commercial establishments.","Palma",-10.7822,40.4811,2
"SOM24563","15-Dec-17",2017,"Violence against civilians","Local","15th December, PM, Hawl Wadaag, Mogadishu: Unconfirmed reports have claimed that a local man was shot and killed by two unknown gunmen.","Hawl Wadaag",2.048,45.32,1
"IRQ5560","15-Dec-17",2017,"Violence against civilians","National","Security forces found the bodies of a man and his two sons who had been stabbed to death in the area of Karabila, the victims reportedly had relatives who are Islamic State members.","Al Karabilah",34.377,41.0544,3
"SUD10958","15-Dec-17",2017,"Violence against civilians","Subnational","A group of six armed herders attacked two displaced women who were collecting firewood north of Nierteti in Central Darfur for several hours. One of the women was pregnant.","Nertiti",12.9668,24.0336,0
"SYR17448","15-Dec-17",2017,"Violence against civilians","Other-Local","Unidentified gunmen shot at a car on the road from Mazra'a to Najran which left one dead and three injured.","Mazra'a - Sijn",32.782,36.48,1
"ETH4166","15-Dec-17",2017,"Violence against civilians","Subnational","In south Oromia Wollo, Baate woreda, Afar police killed two people and wounded two others. They were being supported by Ethiopian security forces.","Bore",6.3667,38.6167,2
"ZIM5838","15-Dec-17",2017,"Violence against civilians","Other-local","Soldiers occupying MDC MP Roy Bennett's former farm summoned a worker and beat him. They falsely accused him of stealing, but he believes he was beaten for political reasons.","Chimanimani",-19.8,32.8667,0
"ZIM5840","15-Dec-17",2017,"Violence against civilians","Other-local","A village head Magunje who supports the MDCT was assaulted by a ZANU PF youth.","Magunje",-16.85,29.4167,0
"ZIM5839","15-Dec-17",2017,"Violence against civilians","Other-local","A group of soldiers held a voter registration campaign at Rumwe shopping centre, in Rimuka. They closed down the shops and demanded that everyone produce voter registration slips. Anyone who could not produce a registration slip was severely beaten.","Rimuka",-18.35,29.8833,0
"ZIM5841","15-Dec-17",2017,"Violence against civilians","Other-local","ZANU PF supporters beat an MDCT supporter in Ward 10, Marondera, after they argued about politics.","Marondera",-18.1833,31.55,0
"MZM860","15-Dec-17",2017,"Violence against civilians","National","During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available","Quelimane",-17.8786,36.8883,1
"MZM861","15-Dec-17",2017,"Violence against civilians","National","During the year 2017, 66 people were lynched in Mozambique, including 15 in Zambezia, 11 in Tete (3 already coded in dataset) and 9 in Nampula.General area coded as the specific areas not available","Maputo",-25.9653,32.5892,1
"CAO1400","15-Dec-17",2017,"Violence against civilians","Other","In December, several alleged killings by security forces in Dadi, Kajifu and Bodam. 10 unknown fatalities spread over the three locations.","Kajifu",5.9673,9.19,3
"CAO1401","15-Dec-17",2017,"Violence against civilians","Other","In December, several alleged killings by security forces in Dadi, Kajifu and Bodam. 10 unknown fatalities spread over the three locations.","Bodam",6.0202,9.0852,3
"ALG5312","15-Dec-17",2017,"Violence against civilians","International","On 25 June 2018, Associated Press published a story which says that in the last 14 months around 13000 sub-saharan african migrants were brought to the middle of the desert where Algerian police showed them the way to Niger. Two migrants told AP that gendarmes fired on groups to force them to walk. There are reports of several deaths. 14 VAC events coded with 10 fatalities spread across the events.","Tamanrasset",22.785,5.5228,1
"CDI1710","14-Dec-17",2017,"Violence against civilians","National","Students in Touba, Korhogo, Ferkessedougou and Abengourou threw stones on the roof of classrooms and loud darts of firecrackers to call for an earlier end of classrooms before the holidays. Police intervened to disperse them with tear gas or batons. In Korhogo, the students threw stones at professors and students, leaving some of them injured.","Korhogo",9.45,-5.6333,0
"NIG11627","14-Dec-17",2017,"Violence against civilians","National","A ferry operator is killed while travelling along a Bayelsa waterway near Akassa. Perpetrators not known.","Akassa",4.3234,6.0664,1
"NIG11536","14-Dec-17",2017,"Violence against civilians","National","The traditional ruler of Igbokoda, in Ilaje Local Government Area of Ondo State escapes an assassination attempt with injuries.","Igbokoda",6.3497,4.8033,0
"BUR7544","14-Dec-17",2017,"Violence against civilians","Local","A businessman in Makamba was severely beaten by Imbonerakure and local officials. They accused him of stealing a phone battery, however, he believes that he was beaten because he was overheard saying that he would not vote in support of Nkurunziza's constitutional referendum.","Makamba",-4.1348,29.804,0
"BUR7545","14-Dec-17",2017,"Violence against civilians","Local","3 Imbonerakure beat a man in Mugozi. They accused him of disrupting security by arguing with his wife, but he is believed to have been targeted for political reasons.","Mugozi",-3.956,29.6464,0
"CAO896","14-Dec-17",2017,"Violence against civilians","National","A farmer was kidnapped by suspected Boko Haram members as he went to his field in Tolkomari village in Mayo-Sava, Far North.","Kolofata",11.1621,14.0115,0
"IND24898","14-Dec-17",2017,"Violence against civilians","National","On December 14, in Satna, in response to religious conversion, a mob linked to a right-wing Hindu group attacked Catholic carol singers in Madhya Pradesh's Satna district and also set a priest's car ablaze.","Satna",24.5772,80.8271,0
"IND24899","14-Dec-17",2017,"Violence against civilians","National","On December 14, in Thiruvananthapuram, two Congress activists sustained injuries after being attacked with knives by members of the same party, as they were returning after the conclusion of the Padayorukkam campaign.","Thiruvananthapuram",8.4855,76.9492,0
"SYR39007","14-Dec-17",2017,"Violence against civilians","Other-Local","IS shot and killed 1 male civilian using small arms fire over accusations of having links with QSD following the former's infiltration into Gharbiah Sharqiah in Deir-ez-Zor.","Deir-ez-Zor",35.3319,40.1461,1
"PHL4308","14-Dec-17",2017,"Violence against civilians","National","Drug suspect (Ogin Ibay) was shot and wounded in a vigilante-style attack by 4 unidentified armed men at Barangay Ugac Norte, Tuguegarao, Cagayan on 11 Dec 2017. His companion, Butcher Espidio Simangan, who had no criminal record, was shot and killed due to the incident.","Tuguegarao",17.6157,121.7228,1
"PHL4310","14-Dec-17",2017,"Violence against civilians","National","Drug suspects (Luisito Bandola and Edna Umali) were shot dead in a vigilante-style attack by unidentified armed men at Bagumbong Road in Brgy. 172, Caloocan City, Metro Manila on 14 Dec 2017.","Caloocan",14.6495,120.9678,2
"MMR4942","14-Dec-17",2017,"Violence against civilians","Subnational","On 14-December-2017, in Mansi township, Kachin state, a civilian was killed by the Myanmar army.","Mansi",24.1161,97.2966,1
"GHA583","13-Dec-17",2017,"Violence against civilians","National","Four students of KOTECH were arrested after they were picked up at the SDA Senior High School where they had gone to attack students, which led to a female student of the SDA Senior High School sustaining an injury to her head. She was allegedly hit by stones that were hurled into their classrooms by the KOTECH students.","Koforidua",6.0941,-0.2591,0
"IRQ4944","13-Dec-17",2017,"Violence against civilians","Subnational","Presumed Islamic State militants raided a home in Karabila and killed five members of the same family including mother, father and three children.","Al Karabilah",34.377,41.0544,5
"IRQ4945","13-Dec-17",2017,"Violence against civilians","Subnational","Unknown gunmen opened fire and wounded two internally displaced persons at the Jadah camp near Qayyara.","Al Qayyarah",35.7993,43.2945,0
