title,date,image,nationality,country,color
Peonies,1864,https://images.metmuseum.org/CRDImages/ep/web-large/DP123836.jpg,French,,"[63, 60, 49]"
Strawberries,1882,https://images.metmuseum.org/CRDImages/ep/web-large/ep56.230.1.R.jpg,French,,"[99, 76, 58]"
A Matador,1866,https://images.metmuseum.org/CRDImages/ep/web-large/DT1933.jpg,French,,"[69, 57, 43]"
"Mademoiselle Lucie Delabigne (1859–1910), Called Valtesse de la Bigne",1879,https://images.metmuseum.org/CRDImages/ep/web-large/DT221017.jpg,French,,"[144, 153, 146]"
The Monet Family in Their Garden at Argenteuil,1874,https://images.metmuseum.org/CRDImages/ep/web-large/DT1562.jpg,French,,"[59, 73, 52]"
Rodolfo Gonzaga (1451–1495),1485,https://images.metmuseum.org/CRDImages/ep/web-large/EP358.jpg,Italian,,"[74, 58, 69]"
The Adoration of the Shepherds,1450,https://images.metmuseum.org/CRDImages/ep/web-large/DP213831.jpg,Italian,,"[61, 49, 35]"
Madonna and Child with Seraphim and Cherubim,1449,https://images.metmuseum.org/CRDImages/ep/web-large/DP213853.jpg,Italian,,"[60, 38, 25]"
Young Lady in 1866,1866,https://images.metmuseum.org/CRDImages/ep/web-large/DP273977.jpg,French,,"[194, 165, 136]"
The Flood Gate,1847,https://images.metmuseum.org/CRDImages/ep/web-large/ep36.162.2.bw.R.jpg,Belgian,,"[193, 193, 193]"
Canal Side,1857,https://images.metmuseum.org/CRDImages/ep/web-large/DP143175.jpg,Dutch,,"[118, 110, 83]"
Penelope,1845,https://images.metmuseum.org/CRDImages/ep/web-large/DT224757.jpg,French,,"[104, 106, 96]"
Reverie,1875,https://images.metmuseum.org/CRDImages/ep/web-large/DP143204.jpg,Dutch,,"[108, 107, 96]"
The Story of Esther,1422,https://images.metmuseum.org/CRDImages/ep/web-large/DP164799.jpg,Italian,,"[114, 86, 58]"
Napoléon I (1769–1821) on Horseback,1830,https://images.metmuseum.org/CRDImages/ep/web-large/ep1992.104.R.jpg,Italian,,"[162, 108, 95]"
Saint James the Greater (with the Virgin of the Annunciation),1389,https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.264.bw.R.jpg,Italian,,"[195, 195, 195]"
Saint Julian the Hospitaler (with Saint Nicholas of Bari),1389,https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.266.bw.R.jpg,Italian,,"[195, 195, 195]"
"Still Life with Poppy, Insects, and Reptiles",1665,https://images.metmuseum.org/CRDImages/ep/web-large/DP145933.jpg,Dutch,,"[34, 29, 19]"
Saint Anthony Abbot (with Saint John the Baptist),1389,https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.265.bw.R.jpg,Italian,,"[67, 67, 67]"
The Holy Family with Saint Mary Magdalen,1495,https://images.metmuseum.org/CRDImages/ep/web-large/DP213852.jpg,Italian,,"[63, 49, 41]"
Saint Stephen (with the Angel of the Annunciation),1389,https://images.metmuseum.org/CRDImages/ep/web-large/ep30.95.263.bw.R.jpg,Italian,,"[209, 209, 209]"
"Pierre Louis Dubus (1721–1799), Called Préville, of the Comédie-Française",1707,https://images.metmuseum.org/CRDImages/ep/web-large/DP292026.jpg,,,"[36, 39, 38]"
Saint Anthony of Padua,1335,https://images.metmuseum.org/CRDImages/ep/web-large/SF Maso.jpg,Italian,,"[122, 104, 44]"
Portrait of a Man,1485,https://images.metmuseum.org/CRDImages/ep/web-large/DT280221.jpg,Netherlandish,,"[39, 28, 18]"
Portrait of a Woman,1515,https://images.metmuseum.org/CRDImages/ep/web-large/DT1461.jpg,Netherlandish,,"[52, 37, 27]"
The Rest on the Flight into Egypt,1535,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13614-001.jpg,Netherlandish,,"[62, 54, 42]"
The Adoration of the Magi,1526,https://images.metmuseum.org/CRDImages/ep/web-large/DT5275.jpg,Netherlandish,,"[42, 43, 43]"
Ameto's Discovery of the Nymphs,1405,https://images.metmuseum.org/CRDImages/ep/web-large/DP164807.jpg,Italian,,"[53, 38, 29]"
The Sense of Sight,1625,https://images.metmuseum.org/CRDImages/ep/web-large/DT8845.jpg,Spanish,,"[38, 24, 12]"
A Contest between the Shepherds Alcesto and Acaten,1405,https://images.metmuseum.org/CRDImages/ep/web-large/DP164806.jpg,Italian,,"[111, 70, 51]"
The Martyrdom of Saint Lawrence; (reverse) Giving Drink to the Thirsty,1460,https://images.metmuseum.org/CRDImages/ep/web-large/DT8702.jpg,Austrian,,"[116, 74, 38]"
"Jan (1438–1516), First Count of Egmond; Countess of Egmond (Magdalena van Werdenburg, 1464–1538)",1516,https://images.metmuseum.org/CRDImages/ep/web-large/DP155715.jpg,Netherlandish,,"[31, 26, 19]"
Scenes from the Story of the Argonauts,1460,https://images.metmuseum.org/CRDImages/ep/web-large/DP164779.jpg,,,"[132, 97, 65]"
Beggars at a Doorway,1650,https://images.metmuseum.org/CRDImages/ep/web-large/ep71.80.R.jpg,French/Flemish,,"[110, 92, 60]"
The Burial of Saint Wenceslas,1490,https://images.metmuseum.org/CRDImages/ep/web-large/DP164825.jpg,Austrian,,"[137, 112, 75]"
Scenes from a Legend; Coats of Arms,1400,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.75.2.bw.R.jpg,Italian,,"[63, 63, 63]"
Saint Adalbert and Saint Procopius,1490,https://images.metmuseum.org/CRDImages/ep/web-large/DP164824.jpg,Austrian,,"[44, 30, 20]"
The Conquest of Naples by Charles of Durazzo,1381,https://images.metmuseum.org/CRDImages/ep/web-large/DT373.jpg,Italian,,"[118, 85, 44]"
Portrait of a Woman,1450,https://images.metmuseum.org/CRDImages/ep/web-large/DP161261.jpg,Italian,,"[186, 152, 114]"
The Crucifixion,1395,https://images.metmuseum.org/CRDImages/ep/web-large/DP164823.jpg,German,,"[125, 102, 53]"
The Descent from the Cross,1515,https://images.metmuseum.org/CRDImages/ep/web-large/ep17.187B.bw.R.jpg,Netherlandish,,"[173, 173, 173]"
The Birth of Cupid,1550,https://images.metmuseum.org/CRDImages/ep/web-large/DT1298.jpg,Italian,,"[71, 56, 50]"
Virgin Suckling the Child,1515,https://images.metmuseum.org/CRDImages/ep/web-large/ep45.170.1.bw.R.jpg,Netherlandish,,"[169, 169, 169]"
Madonna and Child,1425,https://images.metmuseum.org/CRDImages/ep/web-large/DP368622.jpg,Italian,,"[128, 94, 67]"
The Arrival in Bethlehem,1535,https://images.metmuseum.org/CRDImages/ep/web-large/DT245002.jpg,Netherlandish,,"[187, 168, 131]"
King Solomon and the Queen of Sheba,1450,https://images.metmuseum.org/CRDImages/ep/web-large/DT1051.jpg,Italian,,"[110, 88, 48]"
The Crucifixion,1420,https://images.metmuseum.org/CRDImages/ep/web-large/DT9341.jpg,Italian,,"[136, 99, 61]"
Virgin and Child,1500,https://images.metmuseum.org/CRDImages/ep/web-large/ep21.134.2.bw.R.jpg,Netherlandish,,"[60, 60, 60]"
Madonna and Child,1275,https://images.metmuseum.org/CRDImages/ep/web-large/DT279163.jpg,Italian,,"[39, 35, 31]"
Saints and Scenes from the Life of the Virgin,1315,https://images.metmuseum.org/CRDImages/ep/web-large/DP313620.jpg,Italian,,"[64, 41, 30]"
Madonna and Child Enthroned,1305,https://images.metmuseum.org/CRDImages/ep/web-large/DP368117a.jpg,Italian,,"[59, 40, 29]"
Crucifix,1370,https://images.metmuseum.org/CRDImages/ep/web-large/DT2615.jpg,Italian,,"[118, 111, 100]"
Head of Christ,1350,https://images.metmuseum.org/CRDImages/ep/web-large/DT8704.jpg,Italian,,"[149, 107, 40]"
William Edward Dighton (1822–1853) in Middle Eastern Dress,1847,https://images.metmuseum.org/CRDImages/ep/web-large/DP331534.jpg,British,,"[48, 23, 17]"
The Lamentation,1514,https://images.metmuseum.org/CRDImages/ep/web-large/DP333085.jpg,Italian,,"[47, 35, 28]"
Madonna and Child Enthroned,1265,https://images.metmuseum.org/CRDImages/ep/web-large/41.100.8.jpg,Italian,,"[64, 50, 31]"
Head of Christ,1501,https://images.metmuseum.org/CRDImages/ep/web-large/DP349354.jpg,Spanish,,"[57, 40, 31]"
Bust of a Man (Saint Matthias?),1715,https://images.metmuseum.org/CRDImages/ep/web-large/DP-12393-001.jpg,,,"[44, 22, 11]"
"Madonna and Child with the Donor, Pietro de' Lardi, Presented by Saint Nicholas",1420,https://images.metmuseum.org/CRDImages/ep/web-large/DT255392.jpg,Italian,,"[171, 122, 84]"
The Adoration of the Shepherds,1535,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14870-001.jpg,,,"[41, 34, 26]"
Imaginary View with a Tomb by the Lagoon,1740,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15573-001.jpg,,,"[59, 49, 38]"
Pope Clement X (1590–1676),1670,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15413-001.jpg,,,"[45, 26, 22]"
"Grape Vines and Fruit, with Three Wagtails",1615,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17150-001.jpg,,,"[28, 23, 14]"
A Deerhound,1826,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15480-001.jpg,,,"[110, 89, 60]"
Dying Stag,1825,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15479-001.jpg,,,"[187, 173, 142]"
A Bedroom in Bernstorff Palace near Copenhagen,1840,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15574-001.jpg,,,"[53, 25, 23]"
An Old Man with a Dog,1740,https://images.metmuseum.org/CRDImages/ep/web-large/EP_Ceruti.jpg,,,"[36, 28, 23]"
The Mass of Saint Gregory,1485,https://images.metmuseum.org/CRDImages/ep/web-large/DT10252.jpg,Spanish,,"[136, 69, 36]"
Virgin and Child Enthroned with Saints Catherine and Jerome,1430,https://images.metmuseum.org/CRDImages/ep/web-large/EP31.jpg,Spanish,,"[216, 183, 130]"
Salome with the Head of John the Baptist,1871,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15575-001.jpg,,,"[39, 35, 27]"
"Doña Marianna Stampa Parravicina (born 1612), Condesa di Segrate",1600,https://images.metmuseum.org/CRDImages/ep/web-large/ep45.128.15.bw.R.jpg,,,"[56, 56, 56]"
Young Woman with Her Hand over Her Mouth,1870,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17996-001.jpg,,,"[48, 40, 30]"
Portrait of a Man,1670,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.7.bw.R.jpg,Spanish,,"[214, 214, 214]"
Saint Michael the Archangel,1640,https://images.metmuseum.org/CRDImages/ep/web-large/DT360124.jpg,Spanish,,"[65, 51, 39]"
Christ among the Doctors,1400,https://images.metmuseum.org/CRDImages/ep/web-large/DP212501.jpg,Spanish,,"[137, 94, 59]"
Head of a Man,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17487-001.jpg,Spanish,,"[33, 27, 18]"
Virgin and Child with the Pietà and Saints,1470,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14825-001.jpg,Spanish,,"[161, 153, 142]"
Salome Dancing before Herod,1430,https://images.metmuseum.org/CRDImages/ep/web-large/DP300709.jpg,Spanish,,"[118, 77, 52]"
The Beheading of Saint John the Baptist,1430,https://images.metmuseum.org/CRDImages/ep/web-large/DP300711.jpg,Spanish,,"[117, 77, 50]"
Salome with the Head of Saint John the Baptist,1430,https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.128.bw.R.jpg,Spanish,,"[200, 200, 200]"
Six Apostles,1470,https://images.metmuseum.org/CRDImages/ep/web-large/DP256667.jpg,Spanish,,"[60, 38, 29]"
Saint Michael and the Dragon,1400,https://images.metmuseum.org/CRDImages/ep/web-large/DT200571.jpg,Spanish,,"[133, 92, 50]"
The Trinity Adored by All Saints,1395,https://images.metmuseum.org/CRDImages/ep/web-large/DP200558.jpg,Spanish,,"[70, 52, 38]"
Judith with the Head of Holofernes,1635,https://images.metmuseum.org/CRDImages/ep/web-large/DT1446.jpg,Italian,,"[40, 31, 23]"
The Dissolute Household,1663,https://images.metmuseum.org/CRDImages/ep/web-large/DP146465.jpg,Dutch,,"[59, 46, 30]"
A Renaissance Portico with Elegant Figures,1610,https://images.metmuseum.org/CRDImages/ep/web-large/ep45.94.2.bw.R.jpg,Flemish,,"[118, 118, 118]"
The Lovesick Maiden,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP147594.jpg,Dutch,,"[38, 30, 25]"
Saint Mary Magdalen Holding a Crucifix; (reverse) The Flagellation,1395,https://images.metmuseum.org/CRDImages/ep/web-large/DP296527.jpg,Italian,,"[121, 88, 67]"
Merry Company on a Terrace,1665,https://images.metmuseum.org/CRDImages/ep/web-large/DP146455.jpg,Dutch,,"[51, 44, 31]"
Portrait of a Man,1750,https://images.metmuseum.org/CRDImages/ep/web-large/175522.jpg,German,,"[208, 208, 208]"
Old Woman Praying,1637,https://images.metmuseum.org/CRDImages/ep/web-large/DP146510.jpg,Dutch,,"[49, 38, 26]"
The Japanese Robe,1868,https://images.metmuseum.org/CRDImages/ep/web-large/ep87.15.56.bw.R.jpg,Belgian,,"[55, 55, 55]"
After the Ball,1874,https://images.metmuseum.org/CRDImages/ep/web-large/DT12025.jpg,Belgian,,"[59, 55, 48]"
Portrait of a Woman,1510,https://images.metmuseum.org/CRDImages/ep/web-large/DP280381.jpg,German,,"[63, 43, 32]"
Landscape with Cattle,1795,https://images.metmuseum.org/CRDImages/ep/web-large/DP143202.jpg,Dutch,,"[168, 159, 142]"
Portrait of a Woman,1795,https://images.metmuseum.org/CRDImages/ep/web-large/147860.jpg,German,,"[58, 58, 58]"
The Third Duke of Dorset's Hunter with a Groom and a Dog,1768,https://images.metmuseum.org/CRDImages/ep/web-large/DP164858.jpg,British,,"[62, 52, 36]"
Tobias Curing His Father's Blindness,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DP277247.jpg,Italian,,"[71, 51, 37]"
Ferdinando II de' Medici (1610–1670) as a Boy,1600,https://images.metmuseum.org/CRDImages/ep/web-large/ep45.128.13.bw.R.jpg,Flemish,,"[24, 24, 24]"
Portrait of a Man,1820,https://images.metmuseum.org/CRDImages/ep/web-large/175569.jpg,American,,"[232, 232, 232]"
Saint Agapitus of Praeneste in the Arena; (interior) The Beheading of Saint Agapitus of Praeneste,1500,https://images.metmuseum.org/CRDImages/ep/web-large/DP164845.jpg,Swiss,,"[62, 42, 24]"
Portrait of a Man,1535,https://images.metmuseum.org/CRDImages/ep/web-large/ep49.7.14.bw.R.jpg,Netherlandish,,"[24, 24, 24]"
Saint Remigius Replenishing the Barrel of Wine; (interior) Saint Remigius and the Burning Wheat,1495,https://images.metmuseum.org/CRDImages/ep/web-large/DT256630.jpg,Swiss,,"[119, 93, 54]"
Portrait of a Woman,1775,https://images.metmuseum.org/CRDImages/ep/web-large/257491.jpg,Swiss,,"[62, 62, 62]"
Portrait of a Man Wearing the Order of the Annunziata of Savoy,1500,https://images.metmuseum.org/CRDImages/ep/web-large/DP134700.jpg,French,,"[31, 32, 29]"
Christ and the Twelve Apostles,1395,https://images.metmuseum.org/CRDImages/ep/web-large/DP278476.jpg,Italian,,"[142, 92, 58]"
Guardroom with the Deliverance of Saint Peter,1645,https://images.metmuseum.org/CRDImages/ep/web-large/DT200197.jpg,Flemish,,"[44, 32, 19]"
The Good Samaritan,1630,https://images.metmuseum.org/CRDImages/ep/web-large/EP151.jpg,Flemish,,"[71, 46, 25]"
The Billiard Room,1811,https://images.metmuseum.org/CRDImages/ep/web-large/DP-415-001.jpg,French,,"[54, 43, 31]"
Clothing the Naked,1656,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15762-001.jpg,Flemish,,"[36, 25, 21]"
Peasants Dancing and Feasting,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP120379.jpg,Flemish,,"[70, 53, 33]"
Judith with the Head of Holofernes,1650,https://images.metmuseum.org/CRDImages/ep/web-large/DT2819.jpg,Flemish,,"[42, 40, 39]"
Shepherds and Sheep,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DT280207.jpg,Flemish,,"[46, 29, 17]"
Alexander the Great Rescued from the River Cydnus,1645,https://images.metmuseum.org/CRDImages/ep/web-large/DT1443.jpg,Italian,,"[53, 38, 23]"
Landscape with Thatched Cottages,1630,https://images.metmuseum.org/CRDImages/ep/web-large/ep22.47.3.bw.R.jpg,Flemish,,"[51, 51, 51]"
Diana,1755,https://images.metmuseum.org/CRDImages/ep/web-large/57111.jpg,German,,"[206, 206, 206]"
A Sea Nymph,1755,https://images.metmuseum.org/CRDImages/ep/web-large/57112.jpg,German,,"[78, 78, 78]"
Portrait of a Woman,1825,https://images.metmuseum.org/CRDImages/ep/web-large/209776.jpg,Russian,,"[214, 214, 214]"
In the Studio,1888,https://images.metmuseum.org/CRDImages/ep/web-large/DT8475.jpg,Belgian,,"[103, 76, 55]"
Arithmetic,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP287639.jpg,Italian,,"[123, 108, 92]"
The Adoration of the Magi,1757,https://images.metmuseum.org/CRDImages/ep/web-large/DT1202.jpg,Italian,,"[114, 95, 67]"
The Triumph of Marius,1729,https://images.metmuseum.org/CRDImages/ep/web-large/DT9353.jpg,Italian,,"[60, 60, 59]"
Allegory of the Planets and Continents,1752,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14286-007.jpg,Italian,,"[123, 105, 79]"
The Apotheosis of the Spanish Monarchy,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DT9053.jpg,Italian,,"[134, 101, 54]"
The Apotheosis of the Spanish Monarchy,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DT5155.jpg,Italian,,"[144, 119, 74]"
A Female Allegorical Figure,1740,https://images.metmuseum.org/CRDImages/ep/web-large/Wrightsman_1984 49.jpg,Italian,,"[149, 115, 88]"
Geometry,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP291734.jpg,Italian,,"[108, 94, 81]"
The Investiture of Bishop Harold as Duke of Franconia,1751,https://images.metmuseum.org/CRDImages/ep/web-large/DP123856.jpg,Italian,,"[103, 80, 58]"
Grammar,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP287641.jpg,Italian,,"[108, 95, 82]"
Metaphysics,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP287638.jpg,Italian,,"[112, 99, 85]"
The Battle of Vercellae,1725,https://images.metmuseum.org/CRDImages/ep/web-large/DT2944.jpg,Italian,,"[62, 61, 55]"
Neptune and the Winds,1716,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17536-001.jpg,Italian,,"[140, 118, 89]"
The Glorification of the Barbaro Family,1745,https://images.metmuseum.org/CRDImages/ep/web-large/DP287646.jpg,Italian,,"[133, 109, 81]"
The Capture of Carthage,1725,https://images.metmuseum.org/CRDImages/ep/web-large/DT1445b.jpg,Italian,,"[113, 92, 71]"
Fortitude,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP357807.jpg,Italian,,"[65, 60, 52]"
Prudence,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP357798.jpg,Italian,,"[62, 57, 49]"
Temperance,1760,https://images.metmuseum.org/CRDImages/ep/web-large/ep43.85.23.bw.R.jpg,Italian,,"[202, 202, 202]"
Virtue and Abundance,1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP287634.jpg,Italian,,"[144, 119, 103]"
"A Virtue, Possibly Patriotism",1760,https://images.metmuseum.org/CRDImages/ep/web-large/DP357801.jpg,Italian,,"[54, 50, 43]"
Saint Thecla Praying for the Plague-Stricken,1758,https://images.metmuseum.org/CRDImages/ep/web-large/DT11803.jpg,Italian,,"[128, 109, 82]"
Africa,1747,https://images.metmuseum.org/CRDImages/ep/web-large/DP287643.jpg,Italian,,"[116, 96, 84]"
America,1747,https://images.metmuseum.org/CRDImages/ep/web-large/DP287645.jpg,Italian,,"[119, 97, 82]"
Europe,1747,https://images.metmuseum.org/CRDImages/ep/web-large/DT201333.jpg,Italian,,"[132, 112, 92]"
Asia,1747,https://images.metmuseum.org/CRDImages/ep/web-large/DT201331.jpg,Italian,,"[134, 116, 99]"
A Dance in the Country,1750,https://images.metmuseum.org/CRDImages/ep/web-large/DT8976.jpg,Italian,,"[57, 47, 37]"
The Glorification of the Giustiniani Family,1783,https://images.metmuseum.org/CRDImages/ep/web-large/DP123832.jpg,Italian,,"[117, 103, 86]"
Group Portrait: A Wedding Celebration,1645,https://images.metmuseum.org/CRDImages/ep/web-large/EP602.jpg,Flemish,,"[185, 167, 114]"
The Sacrifice of Isaac,1754,https://images.metmuseum.org/CRDImages/ep/web-large/DT200612.jpg,Italian,,"[63, 55, 40]"
The Finding of Moses,1560,https://images.metmuseum.org/CRDImages/ep/web-large/DP239507.jpg,Italian,,"[57, 47, 34]"
The Miracle of the Loaves and Fishes,1545,https://images.metmuseum.org/CRDImages/ep/web-large/DT5476.jpg,Italian,,"[62, 44, 29]"
Doge Alvise Mocenigo (1507–1577) Presented to the Redeemer,1577,https://images.metmuseum.org/CRDImages/ep/web-large/DT216453.jpg,Italian,,"[62, 51, 44]"
Portrait of a Man,1550,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16041-001.jpg,Italian,,"[25, 17, 14]"
"Filippo Archinto (born about 1500, died 1558), Archbishop of Milan",1554,https://images.metmuseum.org/CRDImages/ep/web-large/DT5147.jpg,Italian,,"[34, 26, 26]"
Madonna and Child,1503,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17398-001.jpg,Italian,,"[45, 47, 37]"
Portrait of a Man,1510,https://images.metmuseum.org/CRDImages/ep/web-large/DT2774.jpg,Italian,,"[33, 17, 10]"
