id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
30097,SUD-2012-1-817-29,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"All Africa 2012-04-21 ""Unity State Govenor Denies Coordinating With Sudan Rebels in Heglig",,,,,4,Unity state,Unity State,Unity state,,8.650000,SSD,29.850000,POINT (29.850000 8.650000),142260,South Sudan,626,Africa,2,4,2012-04-10 00:00:00.000,2012-04-20 00:00:00.000,0,0,0,0,0,75,0,626,625
30082,SUD-2012-1-817-12,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"AFP 2012-04-12 ""South Sudan's Kiir rejects calls to withdraw troops"" AND Reuters 2012-04-12 ""South Sudan says won't withdraw from disputed area"" and Dow Jones News Service 2012-04-12 ""WSJ: Sudanese Troops Launch Offensive To Regain Control Of Country's Largest Oil Field From South Sudan",,,,,1,Bentiu town,the edge of Bentiu,Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,1,1,2012-04-12 00:00:00.000,2012-04-12 00:00:00.000,0,1,1,0,2,2,2,626,625
30084,SUD-2012-1-817-18,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"AFP 2012-04-14 ""Five killed, six wounded in Sudanese air raid: official",,,,,1,Bentiu town,"Bentiu, Unity State",Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,1,1,2012-04-13 00:00:00.000,2012-04-13 00:00:00.000,0,0,5,0,5,5,5,626,625
29922,SUD-2012-1-817-23,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"AFP 2012-04-16 ""Sudanese warplanes bomb UN camp in South Sudan",,,,,3,Mayom county,"Mayom, some 60 kilometres (40 miles) to the west of Bentiu Unity State",Unity state,Mayom county,9.220000,SSD,29.220000,POINT (29.220000 9.220000),142979,South Sudan,626,Africa,1,1,2012-04-15 00:00:00.000,2012-04-15 00:00:00.000,0,0,7,0,7,7,7,626,625
29929,SUD-2012-1-817-24,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"AFP 2012-04-16 ""Sudan parliament brands Juba government 'enemy",,,,,2,Bentiu town,Villages around Bentiu,Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,1,1,2012-04-15 00:00:00.000,2012-04-15 00:00:00.000,0,0,0,3,3,3,3,626,625
30099,SUD-2012-1-817-31,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"Reuters 2012-04-25 ""UN Council to consider next steps on Sudan, S.Sudan",,,,,1,Bentiu town,"Bentiu, Unity State",Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,1,1,2012-04-23 00:00:00.000,2012-04-23 00:00:00.000,0,0,0,0,0,16,0,626,625
30102,SUD-2012-1-817-37,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"Dow Jones News Service 2012-04-30 ""South Sudan Says Sudan Continues Airstrikes Along Border Regions",,,,,5,South Sudan - Sudan border,"South Sudan, border area to Sudan",,,9.340000,SSD,28.370000,POINT (28.370000 9.340000),142977,South Sudan,626,Africa,2,4,2012-04-23 00:00:00.000,2012-04-30 00:00:00.000,0,0,24,0,24,24,24,626,625
30107,SUD-2012-1-817-38,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"2012-05-01 ""South Sudan: 27 soldiers from Sudan's forces killed in clashes along contested border region",,,,,3,Rubkona county,"Hofra along the road to South Sudan's Unity State capital, Bentiu",Unity state,Rubkona county,9.293485,SSD,29.789198,POINT (29.789198 9.293485),142980,South Sudan,626,Africa,1,1,2012-05-01 00:00:00.000,2012-05-01 00:00:00.000,27,3,0,0,30,30,30,626,625
29931,SUD-2012-1-817-46,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"All Africa 2012-05-29 ""Country Claims Sudan Attacks Aweil Leaving 10 People Dead",,,,,1,Majak village,"Majak, Northern Bahr el Ghazal State",North Bahr-al-Ghazal state,Aweil East county,9.020260,SSD,27.599360,POINT (27.599360 9.020260),142976,South Sudan,626,Africa,1,1,2012-05-26 00:00:00.000,2012-05-26 00:00:00.000,0,0,1,0,1,1,1,626,625
29942,SUD-2012-1-817-47,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"All Africa 2012-05-29 ""Country Claims Sudan Attacks Aweil Leaving 10 People Dead",,,,,4,North Bahr-al-Ghazal state,Northern Bahr el Ghazal,North Bahr-al-Ghazal state,,8.850000,SSD,27.000000,POINT (27.000000 8.850000),142255,South Sudan,626,Africa,1,1,2012-05-28 00:00:00.000,2012-05-28 00:00:00.000,0,0,0,10,10,10,10,626,625
30111,SUD-2012-1-817-43,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"AFP 2012-05-28 ""Bombing claims, pullout promises ahead of Sudans' talks",,,,,4,North Bahr-al-Ghazal state,"the villages of Werguet, Majak Woi and Kiirkou",North Bahr-al-Ghazal state,,8.850000,SSD,27.000000,POINT (27.000000 8.850000),142255,South Sudan,626,Africa,1,1,2012-05-28 00:00:00.000,2012-05-28 00:00:00.000,0,0,10,0,10,10,10,626,625
30115,SUD-2012-1-817-52,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"Reuters 2012-11-21 ""Sudan Warplanes Bomb South Sudan, Kill Five Civilians - SPLA",,,,,4,North Bahr-al-Ghazal state,Northern Bahr al Ghazal.,North Bahr-al-Ghazal state,,8.850000,SSD,27.000000,POINT (27.000000 8.850000),142255,South Sudan,626,Africa,1,1,2012-10-21 00:00:00.000,2012-10-21 00:00:00.000,0,0,5,0,5,5,5,626,625
30120,SUD-2012-1-817-54,2012,2012,2012,1,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,-1,"All Africa 2012-12-27 ""Sudan and South Sudan in Fresh Border Clashes",,,,,4,North Bahr-al-Ghazal state,"area of Warguet, also known to Arab tribes as Samaha, Northern Bahr el-Ghazal",North Bahr-al-Ghazal state,,8.850000,SSD,27.000000,POINT (27.000000 8.850000),142255,South Sudan,626,Africa,1,1,2012-12-26 00:00:00.000,2012-12-26 00:00:00.000,0,0,0,8,8,28,8,626,625
63308,SSD-2013-1-817-0,2013,2013,2013,0,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,1,"""All Africa,2013-01-04,South Sudan Army Withdrawal Announcement - a Hasty and Perilous Decision [press release]""",All Africa,2013-01-04,South Sudan Army Withdrawal Announcement - a Hasty and Perilous Decision [press release],SPLA,3,Raga county,Raja County in Western Bahr el Ghazal State,West Bahr-al-Ghazal state,Raga county,8.470000,SSD,25.680000,POINT (25.680000 8.470000),141532,South Sudan,626,Africa,1,1,2013-01-02 00:00:00.000,2013-01-02 00:00:00.000,0,0,0,0,0,32,0,626,625
63312,SSD-2013-1-817-1,2013,2013,2013,0,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,1,"""Agence France Presse,2013-02-03,S. Sudan accuses Sudan of deadly attack""",Agence France Presse,2013-02-03,S. Sudan accuses Sudan of deadly attack,SPLA,4,Upper Nile state,along the border in Upper Nile state,Upper Nile state,,10.000000,SSD,32.700000,POINT (32.700000 10.000000),144426,South Sudan,626,Africa,1,1,2013-02-03 00:00:00.000,2013-02-03 00:00:00.000,1,0,0,0,1,1,1,626,625
63315,SSD-2013-1-817-2,2013,2013,2013,0,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,1,"""Reuters News,2013-02-09,New fighting in borderland between Sudan and South Sudan""",Reuters News,2013-02-09,New fighting in borderland between Sudan and South Sudan,SPLA,4,Upper Nile state,Obed in Upper Nile state in the northeast of the country,Upper Nile state,,10.000000,SSD,32.700000,POINT (32.700000 10.000000),144426,South Sudan,626,Africa,1,1,2013-02-09 00:00:00.000,2013-02-09 00:00:00.000,0,0,0,0,0,7,0,626,625
63320,SSD-2013-1-817-3,2013,2013,2013,0,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,1,"""All Africa,2013-03-08,South Accuses Sudan of Killing Four People in North Bahr El Ghazal""",All Africa,2013-03-08,South Accuses Sudan of Killing Four People in North Bahr El Ghazal,SPLA,4,North Bahr-al-Ghazal state,Northern Bahr el Ghazal,North Bahr-al-Ghazal state,,8.850000,SSD,27.000000,POINT (27.000000 8.850000),142255,South Sudan,626,Africa,2,2,2013-03-05 00:00:00.000,2013-03-06 00:00:00.000,0,0,0,0,0,4,0,626,625
154115,SSD-2014-1-817-1,2014,2014,2014,0,Clear,1,11348,11348,South Sudan - Sudan,11989,11989,Government of South Sudan - Government of Sudan,113,113,Government of South Sudan,112,112,Government of Sudan,2,"""BBC Monitoring Africa,2014-11-16,Sudanese warplanes reportedly accused of attacking South Sudan's territories"";""Africa Review,2014-11-14,Khartoum denies bombing South Sudan""",BBC Monitoring Africa;Africa Review,2014-11-16;2014-11-14,Sudanese warplanes reportedly accused of attacking South Sudan's territories;Khartoum denies bombing South Sudan,"spokesman for the South Sudan Army, Philip Aguer",1,Raga town,"town of Raja, west of Bahr al-Ghazal",West Bahr-al-Ghazal state,Raga county,8.466667,SSD,25.683333,POINT (25.683333 8.466667),141532,South Sudan,626,Africa,1,1,2014-11-03 00:00:00.000,2014-11-03 00:00:00.000,0,0,0,0,0,34,0,626,625
255605,SUD-2018-2-12387-0,2018,2018,2018,1,Clear,2,12387,11711,Misseriya - Nuer,12387,12387,Misseriya - Nuer,1025,1025,Misseriya,660,660,Nuer,1,"""UN ,2018-04-03,Report of the Secretary-General on the situation in Abyei""",UN,2018-04-03,Report of the Secretary-General on the situation in Abyei,UN SG,2,Abu Kadama village,"Kadama to the east of and
outside of Abyei Area",Unity state,Abiemnhom county,9.710800,SSD,29.063200,POINT (29.063200 9.710800),143699,South Sudan,626,Africa,1,2,2018-02-16 00:00:00.000,2018-02-17 00:00:00.000,32,0,0,0,32,32,32,,
155707,SSD-2013-1-859-13,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document]""",All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document],HRW,3,Pariang county,Lele in Pariang County,Unity state,Pariang county,9.091134,SSD,29.098214,POINT (29.098214 9.091134),142979,South Sudan,626,Africa,1,4,2013-12-15 00:00:00.000,2013-12-22 00:00:00.000,1,0,0,0,1,1,1,626,
64184,SSD-2013-1-12413-10,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""Agence France Presse,2013-12-24,'Thousands' killed as South Sudan slides towards civil war""",Agence France Presse,2013-12-24,'Thousands' killed as South Sudan slides towards civil war,,6,South Sudan,South Sudan,,,8.000000,SSD,30.000000,POINT (30.000000 8.000000),141541,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-24 00:00:00.000,0,0,0,0,0,1000,0,626,
64185,SSD-2013-1-859-0,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""BBC Monitoring Africa,2013-12-25,Twenty Ugandans feared dead in South Sudan""",BBC Monitoring Africa,2013-12-25,Twenty Ugandans feared dead in South Sudan,,1,Bor town,Bor,Jonglei state,Bor South county,6.233333,SSD,31.566667,POINT (31.566667 6.233333),138664,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-24 00:00:00.000,0,0,20,0,20,20,20,626,
64191,SSD-2013-1-12413-13,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""BBC Monitoring Africa,2013-12-31,Two Eritreans killed, five wounded in South Sudan conflict""",BBC Monitoring Africa,2013-12-31,"Two Eritreans killed, five wounded in South Sudan conflict",,6,South Sudan,South Sudan,,,8.000000,SSD,30.000000,POINT (30.000000 8.000000),141541,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-30 00:00:00.000,0,0,2,0,2,2,2,626,
64193,SSD-2013-1-12413-14,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan""",All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan,,6,South Sudan,South Sudan,,,8.000000,SSD,30.000000,POINT (30.000000 8.000000),141541,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-30 00:00:00.000,0,0,3,0,3,40,3,626,
64194,SSD-2013-1-12413-15,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan""",All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan,,1,Bor town,Bor,Jonglei state,Bor South county,6.233333,SSD,31.566667,POINT (31.566667 6.233333),138664,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-30 00:00:00.000,0,0,3,0,3,3,3,626,
64195,SSD-2013-1-12413-16,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan""",All Africa,2013-12-31,Stranded Ethiopians Suffer in Conflict Stricken South Sudan,,1,Nasir town,Nasir,Upper Nile state,Luakpiny/Nasir county,8.617000,SSD,33.074410,POINT (33.074410 8.617000),142267,South Sudan,626,Africa,1,4,2013-12-15 00:00:00.000,2013-12-30 00:00:00.000,0,0,1,0,1,1,1,626,
64178,SSD-2013-1-12413-6,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""Associated Press Newswires,2013-12-23,Canadians, Brits, Australians among 3,000 foreigners in violent South Sudan city US evacuated""",Associated Press Newswires,2013-12-23,"Canadians, Brits, Australians among 3,000 foreigners in violent South Sudan city US evacuated",,6,South Sudan,South Sudan,,,8.000000,SSD,30.000000,POINT (30.000000 8.000000),141541,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-22 00:00:00.000,0,0,0,385,385,367,385,626,
64183,SSD-2013-1-12413-9,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""Agence France Presse,2013-12-24,Mass grave found in South Sudan: UN rights chief""",Agence France Presse,2013-12-24,Mass grave found in South Sudan: UN rights chief,,1,Bentiu town,Bentiu,Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,2,4,2013-12-15 00:00:00.000,2013-12-22 00:00:00.000,34,0,0,0,34,75,34,626,
64164,SSD-2013-1-12413-1,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,3,"""Agence France Presse,2013-12-17,400-500 reported dead in South Sudan clashes: UN official"";""Dow Jones Institutional News,2013-12-18,More Than 400 Dead in South Sudan Clashes"";""Agence France Presse,2013-12-20,At least 20 civilians slaughtered at UN S. Sudan base""",Agence France Presse;Dow Jones Institutional News;Agence France Presse,2013-12-17;2013-12-18;2013-12-20,400-500 reported dead in South Sudan clashes: UN official;More Than 400 Dead in South Sudan Clashes;At least 20 civilians slaughtered at UN S. Sudan base,,1,Juba city,Juba,Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,2,2,2013-12-15 00:00:00.000,2013-12-19 00:00:00.000,0,0,81,18,99,98,99,626,
155404,SSD-2013-1-859-7,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document]""",All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document],HRW,1,Juba city,"Khor William, Juba city",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000,0,0,1,0,1,1,1,626,
155405,SSD-2013-1-859-8,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,2,"""All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document]"";""THE AFRICAN UNION COMMISSION OF INQUIRY ON SOUTH SUDAN,2015-10-27,FINAL REPORT OF THE AFRICAN UNION COMMISSION OF INQUIRY ON SOUTH SUDAN""",All Africa;THE AFRICAN UNION COMMISSION OF INQUIRY ON SOUTH SUDAN,2014-08-08;2015-10-27,South Sudan's New War - Abuses By Government and Opposition Forces [document];FINAL REPORT OF THE AFRICAN UNION COMMISSION OF INQUIRY ON SOUTH SUDAN,Major General Mac Paul,1,Juba city,"Juba 
around the ammunition store in the GHQ
barracks",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2013-12-15 00:00:00.000,2013-12-15 00:00:00.000,38,59,0,0,97,97,97,626,
64163,SSD-2013-1-12413-0,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2013-12-17,Three Killed in Bor As Juba Fighting Spreads""",All Africa,2013-12-17,Three Killed in Bor As Juba Fighting Spreads,,1,Bor town,"Bor, Jonglei",Jonglei state,Bor South county,6.233333,SSD,31.566667,POINT (31.566667 6.233333),138664,South Sudan,626,Africa,1,1,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000,0,0,0,0,0,3,0,626,
155469,SSD-2013-1-859-9,2013,2013,2013,1,Clear,1,11345,11345,South Sudan: Government,12413,12413,Government of South Sudan - SPLM/A - IO,113,113,Government of South Sudan,4226,4226,SPLM/A - IO,1,"""All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document]""",All Africa,2014-08-08,South Sudan's New War - Abuses By Government and Opposition Forces [document],"A Nuer civil society activist
HRW",1,Juba city,"Gudele neighborhood near the Christian university
Juba",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2013-12-16 00:00:00.000,2013-12-16 00:00:00.000,0,0,0,4,4,4,4,626,
