Entity,Code,Year,Annual CO2 emissions (per capita),GDP per capita,145446-annotations,"Total population (Gapminder, HYDE & UN)",Continent
Iraq,IRQ,1854,,,,1274192,
Iraq,IRQ,1855,,,,1280301,
Iraq,IRQ,1856,,,,1286436,
Iraq,IRQ,1857,,,,1292597,
Iraq,IRQ,1858,,,,1298784,
Iraq,IRQ,1859,,,,1309535,
Iraq,IRQ,1860,,,,1324979,
Iraq,IRQ,1861,,,,1345248,
Iraq,IRQ,1862,,,,1370479,
Iraq,IRQ,1863,,,,1400811,
Iraq,IRQ,1864,,,,1431809,
Iraq,IRQ,1865,,,,1463490,
Iraq,IRQ,1866,,,,1495868,
Iraq,IRQ,1867,,,,1528958,
Iraq,IRQ,1868,,,,1562777,
Iraq,IRQ,1869,,,,1592106,
Iraq,IRQ,1871,,,,1636740,
Iraq,IRQ,1872,,,,1651755,
Iraq,IRQ,1873,,,,1661705,
Iraq,IRQ,1874,,,,1671710,
Iraq,IRQ,1875,,,,1681772,
Iraq,IRQ,1876,,,,1691889,
Iraq,IRQ,1877,,,,1702064,
Iraq,IRQ,1878,,,,1712295,
Iraq,IRQ,1879,,,,1722584,
Iraq,IRQ,1880,,,,1732930,
Iraq,IRQ,1881,,,,1743334,
Iraq,IRQ,1882,,,,1753796,
Iraq,IRQ,1883,,,,1764317,
Iraq,IRQ,1884,,,,1774896,
Iraq,IRQ,1885,,,,1785534,
Iraq,IRQ,1886,,,,1796232,
Iraq,IRQ,1887,,,,1806990,
Iraq,IRQ,1888,,,,1817808,
Iraq,IRQ,1889,,,,1836928,
Iraq,IRQ,1890,,,,1864649,
Iraq,IRQ,1891,,,,1901275,
Iraq,IRQ,1892,,,,1947121,
Iraq,IRQ,1893,,,,2002511,
Iraq,IRQ,1894,,,,2059472,
Iraq,IRQ,1895,,,,2118049,
Iraq,IRQ,1896,,,,2178286,
Iraq,IRQ,1897,,,,2240231,
Iraq,IRQ,1898,,,,2303932,
Iraq,IRQ,1899,,,,2363702,
Iraq,IRQ,1900,,,,2419325,
Iraq,IRQ,1901,,,,2470577,
Iraq,IRQ,1902,,,,2517226,
Iraq,IRQ,1903,,,,2559031,
Iraq,IRQ,1904,,,,2601525,
Iraq,IRQ,1905,,,,2644719,
Iraq,IRQ,1906,,,,2688623,
Iraq,IRQ,1907,,,,2733250,
Iraq,IRQ,1908,,,,2778611,
Iraq,IRQ,1909,,,,2827100,
Iraq,IRQ,1910,,,,2878820,
Iraq,IRQ,1911,,,,2933879,
Iraq,IRQ,1912,,,,2992387,
Iraq,IRQ,1914,,,,3117810,
Iraq,IRQ,1915,,,,3182469,
Iraq,IRQ,1916,,,,3248461,
Iraq,IRQ,1917,,,,3315814,
Iraq,IRQ,1918,,,,3379549,
Iraq,IRQ,1919,,,,3440303,
Iraq,IRQ,1920,,,,3497964,
Iraq,IRQ,1921,,,,3552417,
Iraq,IRQ,1922,,,,3603541,
Iraq,IRQ,1923,,,,3651216,
Iraq,IRQ,1924,,,,3699522,
Iraq,IRQ,1925,,,,3748467,
Iraq,IRQ,1926,,,,3798060,
Iraq,IRQ,1948,,,,5368932,
Iraq,IRQ,2021,,,,41179351,
Ireland,IRL,1850,0.0574,,,6891380,
Ireland,IRL,1880,0.0683,,,5152419,
Ireland,IRL,1881,0.0688,,,5112969,
Ireland,IRL,1910,0.0499,,,4332660,
Ireland,IRL,1913,0.0517,4361,,4319240,
Ireland,IRL,1914,0.0577,,,4315941,
Ireland,IRL,1915,0.0527,,,4312645,
Ireland,IRL,1916,0.0561,,,4309351,
Ireland,IRL,1917,0.0596,,,4306059,
Ireland,IRL,1918,0.057,,,4303696,
Ireland,IRL,1919,0.0584,,,4268199,
Ireland,IRL,1920,0.0698,,,4200881,
Ireland,IRL,1921,0.058,4038,,4103003,
Ireland,IRL,1924,1.8215,4095,,3671044,
Ireland,IRL,1925,1.7107,4101,,3527551,
Ireland,IRL,1926,2.3889,4100,,3389666,
Ireland,IRL,1927,2.0664,4229,,3257171,
Ireland,IRL,1928,2.0721,4363,,3129856,
Ireland,IRL,1929,3.2993,4501,,3030681,
Ireland,IRL,1930,3.2286,4618,,2958572,
Ireland,IRL,1931,3.3791,4737,,2912496,
Ireland,IRL,1932,2.2226,4599,,2891459,
Ireland,IRL,1933,3.2013,4463,,2894506,
Ireland,IRL,1934,3.2726,4594,,2897558,
Ireland,IRL,1935,3.2868,4728,,2900612,
Ireland,IRL,1936,3.4941,4865,,2903669,
Ireland,IRL,1937,3.5622,4713,,2906730,
Ireland,IRL,1938,3.4249,4865,,2909794,
Ireland,IRL,1939,3.9589,4865,,2912345,
Ireland,IRL,1940,3.9536,4865,,2914383,
Ireland,IRL,1941,2.8972,4865,,2915908,
Ireland,IRL,1942,2.4052,4865,,2916917,
Ireland,IRL,1943,2.4374,4865,,2917412,
Ireland,IRL,1944,2.1783,4865,,2917906,
Ireland,IRL,1945,2.3412,4812,,2918401,
Ireland,IRL,1946,2.8076,4865,,2918895,
Ireland,IRL,1947,3.018,4929,,2919390,
Ireland,IRL,1948,2.8919,5149,,2919885,
Ireland,IRL,1949,2.8601,5426,,2917645,
Ireland,IRL,1950,3.3392,5504,,2912682,
Ireland,IRL,1951,3.6073,5649,,2912605,
Ireland,IRL,1952,3.3069,5805,,2909049,
Ireland,IRL,1953,3.2866,5973,,2901312,
Ireland,IRL,1954,3.1467,6048,,2889284,
Ireland,IRL,1955,4.077,6248,,2873410,
Ireland,IRL,1956,3.8263,6212,,2854784,
Ireland,IRL,1957,3.428,6239,,2835058,
Ireland,IRL,1958,3.1801,6169,,2816353,
Ireland,IRL,1959,4.3955,6437,,2801088,
Ireland,IRL,1960,4.0011,6825,,2791390,
Ireland,IRL,1961,4.4298,7186,,2788526,
Ireland,IRL,1962,4.6937,7390,,2792380,
Ireland,IRL,1963,4.8006,7685,,2801184,
Ireland,IRL,1964,5.0551,7948,,2812226,
Ireland,IRL,1965,4.8581,8051,,2823644,
Ireland,IRL,1966,5.3251,8097,,2834679,
Ireland,IRL,1967,5.7599,8531,,2846351,
Ireland,IRL,1968,6.2227,9197,,2860729,
Ireland,IRL,1969,6.42,9706,,2880757,
Ireland,IRL,1970,6.6681,9881,,2908430,
Ireland,IRL,1971,7.6343,10128,,2944092,
Ireland,IRL,1972,7.3785,10621,,2986566,
Ireland,IRL,1973,7.5293,10946,,3034327,
Ireland,IRL,1974,7.5501,11225,,3085159,
Ireland,IRL,1975,7.0279,11662,,3137181,
Ireland,IRL,1976,6.9888,11639,,3189867,
Ireland,IRL,1977,7.2681,12425,,3242767,
Ireland,IRL,1978,7.158,13150,,3294158,
Ireland,IRL,1979,8.1995,13335,,3342005,
Ireland,IRL,1980,7.7617,13614,,3384760,
Ireland,IRL,1981,7.6158,13893,,3422026,
Ireland,IRL,1982,7.4024,14061,,3453785,
Ireland,IRL,1983,7.3944,13931,,3479464,
Ireland,IRL,1984,7.3029,14435,,3498540,
Ireland,IRL,1985,7.6189,14834,,3510978,
Ireland,IRL,1986,8.1191,14768,,3516423,
Ireland,IRL,1987,8.5972,15458,,3515827,
Ireland,IRL,1988,8.5086,16313,,3512179,
Ireland,IRL,1989,8.5656,17343,,3509508,
Ireland,IRL,1990,9.3833,18838,,3510881,
Ireland,IRL,1991,9.5726,19253.9435,,3517704,
Ireland,IRL,1992,9.4889,20032.7187,,3529847,
Ireland,IRL,1993,9.5056,20627.0786,,3546929,
Ireland,IRL,1994,9.7641,22004.8139,,3567918,
Ireland,IRL,1995,9.9806,24266.1422,,3592180,
Ireland,IRL,1996,10.3515,26562.909,,3619633,
Ireland,IRL,1997,10.6281,29455.9203,,3651096,
Ireland,IRL,1998,11.0386,31908.6479,,3687821,
Ireland,IRL,1999,11.3734,35377.1622,,3731472,
Ireland,IRL,2000,11.9607,38806.5014,,3783095,
Ireland,IRL,2001,12.3903,40966.333,,3842253,
Ireland,IRL,2002,11.7914,43012.8146,,3907995,
Ireland,IRL,2003,11.478,44372.7564,,3980077,
Ireland,IRL,2004,11.3761,47028.8647,,4058131,
Ireland,IRL,2005,11.6284,49223.3831,,4141218,
Ireland,IRL,2006,11.2522,51296.1944,,4230619,
Ireland,IRL,2007,11.0214,52322.2313,,4324649,
Ireland,IRL,2008,10.7265,49583.1415,,4415871,
Ireland,IRL,2009,9.3847,47375.7345,,4494572,
Ireland,IRL,2010,9.1767,48623.8105,,4554330,
Ireland,IRL,2011,8.298,48980,,4591115,
Ireland,IRL,2012,8.2987,48333,,4608199,
Ireland,IRL,2013,8.0798,48743,,4615426,
Ireland,IRL,2014,7.9771,52651,,4626852,
Ireland,IRL,2015,8.3156,54278,,4652420,Europe
Ireland,IRL,2016,8.5514,56597,,4695790,
Ireland,IRL,2017,8.2329,60544.2773,,4753281,
Ireland,IRL,2018,8.134,64684.302,,4818694,
Ireland,IRL,2019,7.6345,,,4882498,
Ireland,IRL,2020,6.7538,,,4937796,
Ireland,IRL,1820,,1398,,7079278,
Ireland,IRL,1870,,2829,,5406175,
Ireland,IRL,1922,,4141,,3975780,
Ireland,IRL,1923,,4105,,3820375,
Ireland,IRL,-10000,,,,224,
Ireland,IRL,-9000,,,,448,
Ireland,IRL,-8000,,,,897,
Ireland,IRL,-7000,,,,1794,
Ireland,IRL,-6000,,,,3589,
Ireland,IRL,-5000,,,,7178,
Ireland,IRL,-4000,,,,14356,
Ireland,IRL,-3000,,,,28713,
Ireland,IRL,-2000,,,,57426,
Ireland,IRL,-1000,,,,114853,
Ireland,IRL,0,,,,229706,
Ireland,IRL,100,,,,234393,
Ireland,IRL,200,,,,239177,
Ireland,IRL,300,,,,244058,
Ireland,IRL,400,,,,249039,
Ireland,IRL,500,,,,254121,
Ireland,IRL,600,,,,259308,
Ireland,IRL,700,,,,264600,
Ireland,IRL,800,,,,270000,
Ireland,IRL,900,,,,285000,
Ireland,IRL,1000,,,,300000,
Ireland,IRL,1100,,,,399999,
Ireland,IRL,1200,,,,600000,
Ireland,IRL,1300,,,,799999,
Ireland,IRL,1400,,,,600000,
Ireland,IRL,1500,,,,799999,
Ireland,IRL,1600,,,,1250001,
Ireland,IRL,1700,,,,2500002,
Ireland,IRL,1710,,,,3056150,
Ireland,IRL,1720,,,,3161535,
Ireland,IRL,1730,,,,3270558,
Ireland,IRL,1740,,,,3383330,
Ireland,IRL,1750,,,,3500002,
Ireland,IRL,1760,,,,3524998,
Ireland,IRL,1770,,,,3550000,
Ireland,IRL,1780,,,,4000001,
Ireland,IRL,1790,,,,4800000,
Ireland,IRL,1800,,,,5250000,
Ireland,IRL,1801,,,,5329879,
Ireland,IRL,1802,,,,5410972,
Ireland,IRL,1803,,,,5493300,
Ireland,IRL,1804,,,,5576881,
Ireland,IRL,1805,,,,5661733,
Ireland,IRL,1806,,,,5747876,
Ireland,IRL,1807,,,,5835329,
Ireland,IRL,1808,,,,5924114,
Ireland,IRL,1809,,,,6014249,
Ireland,IRL,1810,,,,6107148,
Ireland,IRL,1811,,,,6200068,
Ireland,IRL,1812,,,,6294402,
Ireland,IRL,1813,,,,6390171,
Ireland,IRL,1814,,,,6487397,
Ireland,IRL,1815,,,,6586102,
Ireland,IRL,1816,,,,6686310,
Ireland,IRL,1817,,,,6788042,
Ireland,IRL,1818,,,,6891322,
Ireland,IRL,1819,,,,6988457,
Ireland,IRL,1821,,,,7163614,
Ireland,IRL,1822,,,,7241288,
Ireland,IRL,1823,,,,7312122,
Ireland,IRL,1824,,,,7383648,
Ireland,IRL,1825,,,,7455874,
Ireland,IRL,1826,,,,7528807,
Ireland,IRL,1827,,,,7602453,
Ireland,IRL,1828,,,,7676819,
Ireland,IRL,1829,,,,7746740,
Ireland,IRL,1830,,,,7812138,
Ireland,IRL,1831,,,,7872935,
Ireland,IRL,1832,,,,7929052,
Ireland,IRL,1833,,,,7980409,
Ireland,IRL,1834,,,,8032100,
Ireland,IRL,1835,,,,8084125,
Ireland,IRL,1836,,,,8136487,
Ireland,IRL,1837,,,,8189188,
Ireland,IRL,1838,,,,8242230,
Ireland,IRL,1839,,,,8252749,
Ireland,IRL,1840,,,,8221292,
Ireland,IRL,1841,,,,8148395,
Ireland,IRL,1842,,,,8034579,
Ireland,IRL,1843,,,,7880357,
Ireland,IRL,1844,,,,7729095,
Ireland,IRL,1845,,,,7580737,
Ireland,IRL,1846,,,,7435227,
Ireland,IRL,1847,,,,7292509,
Ireland,IRL,1848,,,,7152531,
Ireland,IRL,1849,,,,7018882,
Ireland,IRL,1851,,,,6768411,
Ireland,IRL,1852,,,,6651288,
Ireland,IRL,1853,,,,6539839,
Ireland,IRL,1854,,,,6430257,
Ireland,IRL,1855,,,,6322511,
Ireland,IRL,1856,,,,6216570,
Ireland,IRL,1857,,,,6112404,
Ireland,IRL,1858,,,,6009983,
Ireland,IRL,1859,,,,5920220,
Ireland,IRL,1860,,,,5842820,
Ireland,IRL,1861,,,,5777494,
Ireland,IRL,1862,,,,5723958,
Ireland,IRL,1863,,,,5681933,
Ireland,IRL,1864,,,,5640217,
Ireland,IRL,1865,,,,5598807,
Ireland,IRL,1866,,,,5557701,
Ireland,IRL,1867,,,,5516896,
Ireland,IRL,1868,,,,5476391,
Ireland,IRL,1869,,,,5439498,
Ireland,IRL,1871,,,,5376383,
Ireland,IRL,1872,,,,5350080,
Ireland,IRL,1873,,,,5327226,
Ireland,IRL,1874,,,,5304469,
Ireland,IRL,1875,,,,5281809,
Ireland,IRL,1876,,,,5259246,
Ireland,IRL,1877,,,,5236779,
Ireland,IRL,1878,,,,5214407,
Ireland,IRL,1879,,,,5186259,
Ireland,IRL,1882,,,,5067993,
Ireland,IRL,1883,,,,5017571,
Ireland,IRL,1884,,,,4967651,
Ireland,IRL,1885,,,,4918228,
Ireland,IRL,1886,,,,4869296,
Ireland,IRL,1887,,,,4820850,
Ireland,IRL,1888,,,,4772887,
Ireland,IRL,1889,,,,4729452,
Ireland,IRL,1890,,,,4690478,
Ireland,IRL,1891,,,,4655895,
Ireland,IRL,1892,,,,4625639,
Ireland,IRL,1893,,,,4599641,
Ireland,IRL,1894,,,,4573789,
Ireland,IRL,1895,,,,4548082,
Ireland,IRL,1896,,,,4522519,
Ireland,IRL,1897,,,,4497100,
Ireland,IRL,1898,,,,4471823,
Ireland,IRL,1899,,,,4449795,
Ireland,IRL,1900,,,,4430989,
Ireland,IRL,1901,,,,4415380,
Ireland,IRL,1902,,,,4402943,
Ireland,IRL,1903,,,,4393653,
Ireland,IRL,1904,,,,4384382,
Ireland,IRL,1905,,,,4375131,
Ireland,IRL,1906,,,,4365899,
Ireland,IRL,1907,,,,4356686,
Ireland,IRL,1908,,,,4347493,
Ireland,IRL,1909,,,,4339485,
Ireland,IRL,1911,,,,4327013,
Ireland,IRL,1912,,,,4322541,
Ireland,IRL,2021,,,,4982904,
Isle of Man,IMN,1950,,,,55253,
Isle of Man,IMN,1951,,,,55224,
Isle of Man,IMN,1952,,,,54848,
Isle of Man,IMN,1953,,,,54212,
Isle of Man,IMN,1954,,,,53374,
Isle of Man,IMN,1955,,,,52411,
Isle of Man,IMN,1956,,,,51403,
Isle of Man,IMN,1957,,,,50433,
Isle of Man,IMN,1958,,,,49569,
Isle of Man,IMN,1959,,,,48877,
Isle of Man,IMN,1960,,,,48444,
Isle of Man,IMN,1961,,,,48286,
Isle of Man,IMN,1962,,,,48421,
Isle of Man,IMN,1963,,,,48800,
Isle of Man,IMN,1964,,,,49396,
Isle of Man,IMN,1965,,,,50145,
Isle of Man,IMN,1966,,,,51051,
Isle of Man,IMN,1967,,,,52117,
Isle of Man,IMN,1968,,,,53252,
Isle of Man,IMN,1969,,,,54378,
Isle of Man,IMN,1970,,,,55431,
Isle of Man,IMN,1971,,,,56352,
Isle of Man,IMN,1972,,,,57166,
Isle of Man,IMN,1973,,,,57919,
Isle of Man,IMN,1974,,,,58673,
Isle of Man,IMN,1975,,,,59482,
Isle of Man,IMN,1976,,,,60374,
Isle of Man,IMN,1977,,,,61335,
Isle of Man,IMN,1978,,,,62260,
Isle of Man,IMN,1979,,,,63026,
Isle of Man,IMN,1980,,,,63546,
Isle of Man,IMN,1981,,,,63778,
Isle of Man,IMN,1982,,,,63765,
Isle of Man,IMN,1983,,,,63697,
Isle of Man,IMN,1984,,,,63812,
Isle of Man,IMN,1985,,,,64277,
Isle of Man,IMN,1986,,,,65200,
Isle of Man,IMN,1987,,,,66476,
Isle of Man,IMN,1988,,,,67927,
Isle of Man,IMN,1989,,,,69263,
Isle of Man,IMN,1990,,,,70292,
Isle of Man,IMN,1991,,,,70928,
Isle of Man,IMN,1992,,,,71262,
Isle of Man,IMN,1993,,,,71431,
Isle of Man,IMN,1994,,,,71662,
Isle of Man,IMN,1995,,,,72133,
Isle of Man,IMN,1996,,,,72884,
Isle of Man,IMN,1997,,,,73851,
Isle of Man,IMN,1998,,,,74936,
Isle of Man,IMN,1999,,,,75996,
Isle of Man,IMN,2000,,,,76942,
Isle of Man,IMN,2001,,,,77707,
Isle of Man,IMN,2002,,,,78318,
Isle of Man,IMN,2003,,,,78878,
Isle of Man,IMN,2004,,,,79515,
Isle of Man,IMN,2005,,,,80293,
Isle of Man,IMN,2006,,,,81283,
Isle of Man,IMN,2007,,,,82406,
Isle of Man,IMN,2008,,,,83515,
Isle of Man,IMN,2009,,,,84379,
Isle of Man,IMN,2010,,,,84856,
Isle of Man,IMN,2011,,,,84889,
Isle of Man,IMN,2012,,,,84534,
Isle of Man,IMN,2013,,,,83985,
Isle of Man,IMN,2014,,,,83488,
Isle of Man,IMN,2015,,,,83232,Europe
Isle of Man,IMN,2016,,,,83296,
Isle of Man,IMN,2017,,,,83610,
Isle of Man,IMN,2018,,,,84073,
Isle of Man,IMN,2019,,,,84589,
Isle of Man,IMN,2020,,,,85032,
Isle of Man,IMN,2021,,,,85410,
Israel,ISR,1930,0.0694,,,575981,
Israel,ISR,1931,0.067,,,596703,
Israel,ISR,1932,0.0821,,,620058,
Israel,ISR,1933,0.1012,,,646201,
Israel,ISR,1934,0.1025,,,673446,
Israel,ISR,1935,0.1295,,,701840,
Israel,ISR,1936,0.1043,,,731431,
Israel,ISR,1937,0.1049,,,762270,
Israel,ISR,1938,0.0595,,,794409,
Israel,ISR,1939,0.0659,,,827103,
Israel,ISR,1940,0.0845,,,860345,
Israel,ISR,1941,0.065,,,894129,
Israel,ISR,1942,0.1174,,,928443,
Israel,ISR,1943,0.0868,,,963277,
Israel,ISR,1944,0.0873,,,999418,
Israel,ISR,1945,0.0701,,,1036916,
Israel,ISR,1946,0.1216,,,1075820,
Israel,ISR,1947,0.1465,,,1116183,
Israel,ISR,1948,0.069,,,1158061,
Israel,ISR,1949,0.0995,,,1205193,
Israel,ISR,1950,1.3269,4490,,1257968,
Israel,ISR,1951,2.1693,5035,,1345335,
Israel,ISR,1952,2.548,4828,,1435825,
Israel,ISR,1953,2.6482,4638,,1525358,
Israel,ISR,1954,2.6843,5378,,1611168,
Israel,ISR,1955,2.8462,5899,,1691873,
Israel,ISR,1956,2.7122,6153,,1767489,
Israel,ISR,1957,2.8111,6363,,1839371,
Israel,ISR,1958,2.8989,6550,,1910043,
Israel,ISR,1959,2.8257,7175,,1982760,
Israel,ISR,1960,3.1352,7433,,2060476,
Israel,ISR,1961,3.2923,7964,,2144648,
Israel,ISR,1962,3.5504,8396,,2234199,
Israel,ISR,1963,3.5265,8915,,2325149,
Israel,ISR,1964,3.7886,9430,,2411782,
Israel,ISR,1965,5.1916,9997,,2490322,
Israel,ISR,1966,5.3079,9867,,2558716,
Israel,ISR,1967,5.1651,9918,,2619102,
Israel,ISR,1968,5.1529,11210,,2676972,
Israel,ISR,1969,5.4017,12310,,2740066,
Israel,ISR,1970,5.8852,12913,,2813746,
Israel,ISR,1971,5.5927,13885,,2900016,
Israel,ISR,1972,5.6369,15108,,2996475,
Israel,ISR,1973,6.2157,15374,,3098785,
Israel,ISR,1974,6.0518,15980,,3200533,
Israel,ISR,1975,5.9269,16176,,3296931,
Israel,ISR,1976,5.7563,16053,,3387048,
Israel,ISR,1977,5.6928,15721,,3472118,
Israel,ISR,1978,5.9206,16139,,3552297,
Israel,ISR,1979,5.7504,16761,,3628307,
Israel,ISR,1980,5.6701,17508,,3700916,
Israel,ISR,1981,5.5739,18103,,3770694,
Israel,ISR,1982,6.2153,18155,,3838109,
Israel,ISR,1983,6.0731,18468,,3903954,
Israel,ISR,1984,5.9202,18305,,3969182,
Israel,ISR,1985,6.0998,18605,,4035062,
Israel,ISR,1986,6.4256,19160,,4100542,
Israel,ISR,1987,6.4958,20196,,4167130,
Israel,ISR,1988,7.0024,20256,,4241786,
Israel,ISR,1989,7.2444,20091,,4333578,
Israel,ISR,1990,8.0534,20829,,4448348,
Israel,ISR,1991,7.8767,20912.9406,,4589305,
Israel,ISR,1992,8.8542,21531.5961,,4752826,
Israel,ISR,1993,8.9736,21484.9794,,4929413,
Israel,ISR,1994,9.2986,22128.8047,,5105571,
Israel,ISR,1995,9.4597,23378.1595,,5271368,
Israel,ISR,1996,9.5748,23979.9953,,5424241,
Israel,ISR,1997,9.8563,24226.7312,,5566551,
Israel,ISR,1998,9.8275,24506.1607,,5699279,
Israel,ISR,1999,9.4003,24644.2043,,5824944,
Israel,ISR,2000,10.0101,26058.8406,,5945949,
Israel,ISR,2001,10.3988,25427.3194,,6060679,
Israel,ISR,2002,9.6123,24823.5529,,6169311,
Israel,ISR,2003,9.9412,24545.245,,6278374,
Israel,ISR,2004,9.1736,25210.8788,,6396511,
Israel,ISR,2005,8.6568,25686.4057,,6529470,
Israel,ISR,2006,9.3028,26571.2554,,6680641,
Israel,ISR,2007,9.1717,27624.8831,,6847148,
Israel,ISR,2008,9.6826,27857.6187,,7020832,
Israel,ISR,2009,8.8819,27644.6975,,7190037,
Israel,ISR,2010,9.2952,28575.5315,,7346446,
Israel,ISR,2011,9.1617,29370,,7487095,
Israel,ISR,2012,9.8208,29517,,7614946,
Israel,ISR,2013,8.162,30257,,7734834,
Israel,ISR,2014,7.684,30686,,7854216,
Israel,ISR,2015,7.8931,30954,,7978496,Asia
Israel,ISR,2016,7.5495,31701,,8108984,
Israel,ISR,2017,7.1415,32339.0925,,8243849,
Israel,ISR,2018,7.2238,32954.7701,,8381507,
Israel,ISR,2019,7.3237,,,8519373,
Israel,ISR,2020,6.5104,,,8655541,
Israel,ISR,1,,1116,,,
Israel,ISR,-10000,,,,12402,
Israel,ISR,-9000,,,,17533,
Israel,ISR,-8000,,,,24871,
Israel,ISR,-7000,,,,35403,
Israel,ISR,-6000,,,,50565,
Israel,ISR,-5000,,,,72463,
Israel,ISR,-4000,,,,104181,
Israel,ISR,-3000,,,,150253,
Israel,ISR,-2000,,,,217356,
Israel,ISR,-1000,,,,315335,
Israel,ISR,0,,,,458737,
Israel,ISR,100,,,,633578,
Israel,ISR,200,,,,894629,
Israel,ISR,300,,,,1284966,
Israel,ISR,400,,,,991608,
Israel,ISR,500,,,,770994,
Israel,ISR,600,,,,604954,
Israel,ISR,700,,,,479856,
Israel,ISR,800,,,,385476,
Israel,ISR,900,,,,360147,
Israel,ISR,1000,,,,334867,
Israel,ISR,1100,,,,340303,
Israel,ISR,1200,,,,345786,
Israel,ISR,1300,,,,351315,
Israel,ISR,1400,,,,280223,
Israel,ISR,1500,,,,324176,
Israel,ISR,1600,,,,322172,
Israel,ISR,1700,,,,274211,
Israel,ISR,1710,,,,300677,
Israel,ISR,1720,,,,328257,
Israel,ISR,1730,,,,357075,
Israel,ISR,1740,,,,387268,
Israel,ISR,1750,,,,418988,
Israel,ISR,1760,,,,452406,
Israel,ISR,1770,,,,487710,
Israel,ISR,1780,,,,525109,
Israel,ISR,1790,,,,564837,
Israel,ISR,1800,,,,209954,
Israel,ISR,1801,,,,209954,
Israel,ISR,1802,,,,209954,
Israel,ISR,1803,,,,209954,
Israel,ISR,1804,,,,209954,
Israel,ISR,1805,,,,209954,
Israel,ISR,1806,,,,209954,
Israel,ISR,1807,,,,209954,
Israel,ISR,1808,,,,209954,
Israel,ISR,1809,,,,209954,
Israel,ISR,1810,,,,209954,
Israel,ISR,1811,,,,209954,
Israel,ISR,1812,,,,209954,
Israel,ISR,1813,,,,209954,
Israel,ISR,1814,,,,209954,
Israel,ISR,1815,,,,209954,
Israel,ISR,1816,,,,209954,
Israel,ISR,1817,,,,209954,
Israel,ISR,1818,,,,209954,
Israel,ISR,1819,,,,209954,
Israel,ISR,1820,,,,209954,
Israel,ISR,1821,,,,209954,
Israel,ISR,1822,,,,209954,
Israel,ISR,1823,,,,209954,
Israel,ISR,1824,,,,209954,
Israel,ISR,1825,,,,209954,
Israel,ISR,1826,,,,209954,
Israel,ISR,1827,,,,209954,
Israel,ISR,1828,,,,209954,
Israel,ISR,1829,,,,209954,
Israel,ISR,1830,,,,209954,
Israel,ISR,1831,,,,209954,
Israel,ISR,1832,,,,209954,
Israel,ISR,1833,,,,209954,
Israel,ISR,1834,,,,209954,
Israel,ISR,1835,,,,209954,
Israel,ISR,1836,,,,209954,
Israel,ISR,1837,,,,209954,
Israel,ISR,1838,,,,209954,
Israel,ISR,1839,,,,209954,
Israel,ISR,1840,,,,209954,
Israel,ISR,1841,,,,209954,
Israel,ISR,1842,,,,209954,
Israel,ISR,1843,,,,209954,
Israel,ISR,1844,,,,209954,
Israel,ISR,1845,,,,209954,
Israel,ISR,1846,,,,209954,
Israel,ISR,1847,,,,209954,
Israel,ISR,1848,,,,209954,
Israel,ISR,1849,,,,210299,
Israel,ISR,1850,,,,210992,
Israel,ISR,1851,,,,211935,
Israel,ISR,1852,,,,213229,
Israel,ISR,1853,,,,214879,
Israel,ISR,1854,,,,216541,
Israel,ISR,1855,,,,218216,
Israel,ISR,1856,,,,219904,
Israel,ISR,1857,,,,221605,
Israel,ISR,1858,,,,223319,
Israel,ISR,1859,,,,225488,
Israel,ISR,1860,,,,228123,
Israel,ISR,1861,,,,231234,
Israel,ISR,1862,,,,234834,
Israel,ISR,1863,,,,238934,
Israel,ISR,1864,,,,243106,
Israel,ISR,1865,,,,247351,
Israel,ISR,1866,,,,251669,
Israel,ISR,1867,,,,256063,
Israel,ISR,1868,,,,260534,
Israel,ISR,1869,,,,264308,
Israel,ISR,1870,,,,267370,
Israel,ISR,1871,,,,269708,
Israel,ISR,1872,,,,271305,
Israel,ISR,1873,,,,272147,
Israel,ISR,1874,,,,272991,
Israel,ISR,1875,,,,273838,
Israel,ISR,1876,,,,274688,
Israel,ISR,1877,,,,275540,
Israel,ISR,1878,,,,276395,
Israel,ISR,1879,,,,277735,
Israel,ISR,1880,,,,279567,
Israel,ISR,1881,,,,281897,
Israel,ISR,1882,,,,284734,
Israel,ISR,1883,,,,288084,
Israel,ISR,1884,,,,291474,
Israel,ISR,1885,,,,294903,
Israel,ISR,1886,,,,298373,
Israel,ISR,1887,,,,301883,
Israel,ISR,1888,,,,305435,
Israel,ISR,1889,,,,309067,
Israel,ISR,1890,,,,312781,
Israel,ISR,1891,,,,316578,
Israel,ISR,1892,,,,320460,
Israel,ISR,1893,,,,324428,
Israel,ISR,1894,,,,328445,
Israel,ISR,1895,,,,332512,
Israel,ISR,1896,,,,336629,
Israel,ISR,1897,,,,340797,
Israel,ISR,1898,,,,345016,
Israel,ISR,1899,,,,349359,
Israel,ISR,1900,,,,353826,
Israel,ISR,1901,,,,358422,
Israel,ISR,1902,,,,363148,
Israel,ISR,1903,,,,368007,
Israel,ISR,1904,,,,372931,
Israel,ISR,1905,,,,377920,
Israel,ISR,1906,,,,382977,
Israel,ISR,1907,,,,388100,
Israel,ISR,1908,,,,393293,
Israel,ISR,1909,,,,398180,
Israel,ISR,1910,,,,402756,
Israel,ISR,1911,,,,407013,
Israel,ISR,1912,,,,410943,
Israel,ISR,1913,,,,414539,
Israel,ISR,1914,,,,418167,
