"International Category ID","International Category Name","International Sector Code","International Sector Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
5,Economic Growth,331,Trade Policy and Regulations,19,Initial Allocations,2017,151524000,158059448
5,Economic Growth,331,Trade Policy and Regulations,19,Initial Allocations,2018,176815375,180245261
5,Economic Growth,331,Trade Policy and Regulations,19,Initial Allocations,2019,170758000,170758000
5,Economic Growth,332,Tourism,2,Obligations,2001,5000,7043
5,Economic Growth,332,Tourism,2,Obligations,2002,540122,748794
5,Economic Growth,332,Tourism,2,Obligations,2003,1241665,1690528
5,Economic Growth,332,Tourism,2,Obligations,2004,638615,849121
5,Economic Growth,332,Tourism,2,Obligations,2005,440829,568788
5,Economic Growth,332,Tourism,2,Obligations,2006,809843,1012506
5,Economic Growth,332,Tourism,2,Obligations,2007,973732,1185128
5,Economic Growth,332,Tourism,2,Obligations,2008,2568677,3063021
5,Economic Growth,332,Tourism,2,Obligations,2009,65424181,77123725
5,Economic Growth,332,Tourism,2,Obligations,2010,30651,35824
5,Economic Growth,332,Tourism,2,Obligations,2011,35649,40851
5,Economic Growth,332,Tourism,2,Obligations,2012,967685,1088260
5,Economic Growth,332,Tourism,2,Obligations,2013,1061179,1171839
5,Economic Growth,332,Tourism,2,Obligations,2014,-40251,-43608
5,Economic Growth,332,Tourism,2,Obligations,2015,-1795130,-1922670
5,Economic Growth,332,Tourism,2,Obligations,2016,93856,99642
5,Economic Growth,332,Tourism,2,Obligations,2017,27750,28947
5,Economic Growth,332,Tourism,2,Obligations,2018,89711,91451
5,Economic Growth,332,Tourism,2,Obligations,2019,243292,243292
5,Economic Growth,332,Tourism,2,Obligations,2020,25000,24516
5,Economic Growth,332,Tourism,3,Disbursements,2001,5000,7043
5,Economic Growth,332,Tourism,3,Disbursements,2002,540122,748794
5,Economic Growth,332,Tourism,3,Disbursements,2003,926260,1261104
5,Economic Growth,332,Tourism,3,Disbursements,2004,656944,873492
5,Economic Growth,332,Tourism,3,Disbursements,2005,436449,563138
5,Economic Growth,332,Tourism,3,Disbursements,2006,279716,349714
5,Economic Growth,332,Tourism,3,Disbursements,2007,372588,453476
5,Economic Growth,332,Tourism,3,Disbursements,2008,643019,766769
5,Economic Growth,332,Tourism,3,Disbursements,2009,372367,438956
5,Economic Growth,332,Tourism,3,Disbursements,2010,3782688,4421128
5,Economic Growth,332,Tourism,3,Disbursements,2011,5479853,6279440
5,Economic Growth,332,Tourism,3,Disbursements,2012,5097540,5732695
5,Economic Growth,332,Tourism,3,Disbursements,2013,13714187,15144324
5,Economic Growth,332,Tourism,3,Disbursements,2014,32105746,34784321
5,Economic Growth,332,Tourism,3,Disbursements,2015,7131901,7638602
5,Economic Growth,332,Tourism,3,Disbursements,2016,132753,140937
5,Economic Growth,332,Tourism,3,Disbursements,2017,29579,30855
5,Economic Growth,332,Tourism,3,Disbursements,2018,303020,308899
5,Economic Growth,332,Tourism,3,Disbursements,2019,188123,188123
5,Economic Growth,332,Tourism,3,Disbursements,2020,268435,263238
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2006,566987000,708875577
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2007,538095000,654915192
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2008,451681000,538607199
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2009,1083076000,1276758150
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2010,1725337000,2016539174
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2011,1384113000,1586074466
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2012,1413597000,1589731186
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2013,1151141000,1271183393
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2014,1084923000,1175437771
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2015,2906179942,3112657106
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2016,3084861000,3275025659
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2017,2720710000,2838058125
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2018,2903868000,2960197563
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2019,2917264020,2917264020
6,Agriculture,310,Agriculture,1,Appropriated and Planned,2020,2866315000,2810828265
6,Agriculture,310,Agriculture,2,Obligations,2001,281848920,397003127
6,Agriculture,310,Agriculture,2,Obligations,2002,488182505,676787524
6,Agriculture,310,Agriculture,2,Obligations,2003,682062883,928629444
6,Agriculture,310,Agriculture,2,Obligations,2004,541811691,720408394
6,Agriculture,310,Agriculture,2,Obligations,2005,611819104,789412310
6,Agriculture,310,Agriculture,2,Obligations,2006,437697992,547231993
6,Agriculture,310,Agriculture,2,Obligations,2007,1017170805,1237998146
6,Agriculture,310,Agriculture,2,Obligations,2008,1539167406,1835380846
6,Agriculture,310,Agriculture,2,Obligations,2009,1001299828,1180358228
6,Agriculture,310,Agriculture,2,Obligations,2010,1644242167,1921757161
6,Agriculture,310,Agriculture,2,Obligations,2011,1354095218,1551676665
6,Agriculture,310,Agriculture,2,Obligations,2012,1473651070,1657267959
6,Agriculture,310,Agriculture,2,Obligations,2013,1269849026,1402270356
6,Agriculture,310,Agriculture,2,Obligations,2014,1300200460,1408675713
6,Agriculture,310,Agriculture,2,Obligations,2015,1566041778,1677305288
6,Agriculture,310,Agriculture,2,Obligations,2016,1216622689,1291620723
6,Agriculture,310,Agriculture,2,Obligations,2017,1182371904,1233369265
6,Agriculture,310,Agriculture,2,Obligations,2018,1176950246,1199780843
6,Agriculture,310,Agriculture,2,Obligations,2019,974611176,974611176
6,Agriculture,310,Agriculture,2,Obligations,2020,969010111,950251805
6,Agriculture,310,Agriculture,2,Obligations,2021,562449815,540763500
6,Agriculture,310,Agriculture,3,Disbursements,2001,298204974,420041738
6,Agriculture,310,Agriculture,3,Disbursements,2002,551033745,763920800
6,Agriculture,310,Agriculture,3,Disbursements,2003,597910557,814055946
6,Agriculture,310,Agriculture,3,Disbursements,2004,431410196,573615415
6,Agriculture,310,Agriculture,3,Disbursements,2005,474270929,611937881
6,Agriculture,310,Agriculture,3,Disbursements,2006,465420510,581892089
6,Agriculture,310,Agriculture,3,Disbursements,2007,453729372,552233811
6,Agriculture,310,Agriculture,3,Disbursements,2008,733158292,874254910
6,Agriculture,310,Agriculture,3,Disbursements,2009,1017285406,1199202410
6,Agriculture,310,Agriculture,3,Disbursements,2010,1373723793,1605580659
6,Agriculture,310,Agriculture,3,Disbursements,2011,1644847404,1884853652
6,Agriculture,310,Agriculture,3,Disbursements,2012,1458604803,1640347003
6,Agriculture,310,Agriculture,3,Disbursements,2013,1500214563,1656658681
6,Agriculture,310,Agriculture,3,Disbursements,2014,1344589249,1456767802
6,Agriculture,310,Agriculture,3,Disbursements,2015,1598285800,1711840146
6,Agriculture,310,Agriculture,3,Disbursements,2016,1384219668,1469549099
6,Agriculture,310,Agriculture,3,Disbursements,2017,1308584179,1365025288
6,Agriculture,310,Agriculture,3,Disbursements,2018,1096750571,1118025466
6,Agriculture,310,Agriculture,3,Disbursements,2019,982546561,982546561
6,Agriculture,310,Agriculture,3,Disbursements,2020,938872607,920697631
6,Agriculture,310,Agriculture,3,Disbursements,2021,704520489,677356333
6,Agriculture,310,Agriculture,18,President's Budget Requests,2008,498723000,594702455
6,Agriculture,310,Agriculture,18,President's Budget Requests,2009,675777000,796623494
6,Agriculture,310,Agriculture,18,President's Budget Requests,2010,1512522000,1767805281
6,Agriculture,310,Agriculture,18,President's Budget Requests,2011,1766121000,2023822777
6,Agriculture,310,Agriculture,18,President's Budget Requests,2012,1685547000,1895566155
6,Agriculture,310,Agriculture,18,President's Budget Requests,2013,1467067000,1620054545
6,Agriculture,310,Agriculture,18,President's Budget Requests,2014,1311595000,1421020941
6,Agriculture,310,Agriculture,18,President's Budget Requests,2015,2979597000,3191290269
6,Agriculture,310,Agriculture,18,President's Budget Requests,2016,3185635000,3382011820
6,Agriculture,310,Agriculture,18,President's Budget Requests,2017,1300067035,1356140792
6,Agriculture,310,Agriculture,18,President's Budget Requests,2018,729296895,743443878
6,Agriculture,310,Agriculture,18,President's Budget Requests,2019,522997000,522997000
6,Agriculture,310,Agriculture,18,President's Budget Requests,2020,496523210,486911410
6,Agriculture,310,Agriculture,18,President's Budget Requests,2021,510644000,490955152
6,Agriculture,310,Agriculture,18,President's Budget Requests,2022,1050430000,990038197
6,Agriculture,310,Agriculture,19,Initial Allocations,2008,415216000,495124493
6,Agriculture,310,Agriculture,19,Initial Allocations,2009,617549000,727982818
6,Agriculture,310,Agriculture,19,Initial Allocations,2010,1399148000,1635296029
6,Agriculture,310,Agriculture,19,Initial Allocations,2011,1386947000,1589321987
6,Agriculture,310,Agriculture,19,Initial Allocations,2012,1401285000,1575885112
6,Agriculture,310,Agriculture,19,Initial Allocations,2013,1151141000,1271183393
6,Agriculture,310,Agriculture,19,Initial Allocations,2014,1118586000,1211909266
6,Agriculture,310,Agriculture,19,Initial Allocations,2015,1116668000,1196004602
6,Agriculture,310,Agriculture,19,Initial Allocations,2016,1064334000,1129944317
6,Agriculture,310,Agriculture,19,Initial Allocations,2017,938050000,978509443
6,Agriculture,310,Agriculture,19,Initial Allocations,2018,1031376000,1051382750
6,Agriculture,310,Agriculture,19,Initial Allocations,2019,1107254000,1107254000
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2006,292110000,365210574
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2007,337788000,411121631
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2008,321736000,383654233
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2009,377132000,444573006
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2010,804731000,940553403
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2011,836117000,958118175
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2012,868571000,976794947
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2013,855552000,944770010
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2014,800473000,867256200
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2015,806746128,864063519
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2016,1325212202,1406904220
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2017,686229590,715827653
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2018,607571809,619357556
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2019,545168836,545168836
7,Other,410,General Environmental Protection,1,Appropriated and Planned,2020,815847322,800053974
7,Other,410,General Environmental Protection,2,Obligations,2001,306463170,431673949
7,Other,410,General Environmental Protection,2,Obligations,2002,417550597,578867602
7,Other,410,General Environmental Protection,2,Obligations,2003,463764668,631416160
7,Other,410,General Environmental Protection,2,Obligations,2004,612487165,814380554
7,Other,410,General Environmental Protection,2,Obligations,2005,531055377,685205207
7,Other,410,General Environmental Protection,2,Obligations,2006,443947103,555044948
7,Other,410,General Environmental Protection,2,Obligations,2007,289062173,351817429
7,Other,410,General Environmental Protection,2,Obligations,2008,380267700,453450377
7,Other,410,General Environmental Protection,2,Obligations,2009,394127059,464607190
7,Other,410,General Environmental Protection,2,Obligations,2010,967315066,1130578362
7,Other,410,General Environmental Protection,2,Obligations,2011,1013066547,1160887126
7,Other,410,General Environmental Protection,2,Obligations,2012,1033025928,1161740969
7,Other,410,General Environmental Protection,2,Obligations,2013,1151849370,1271965601
7,Other,410,General Environmental Protection,2,Obligations,2014,1271360472,1377429662
7,Other,410,General Environmental Protection,2,Obligations,2015,1266001043,1355947370
7,Other,410,General Environmental Protection,2,Obligations,2016,1787883116,1898096237
7,Other,410,General Environmental Protection,2,Obligations,2017,1407060949,1467749495
7,Other,410,General Environmental Protection,2,Obligations,2018,723524650,737559667
7,Other,410,General Environmental Protection,2,Obligations,2019,718416657,718416657
7,Other,410,General Environmental Protection,2,Obligations,2020,865351265,848599614
7,Other,410,General Environmental Protection,2,Obligations,2021,413992424,398030172
7,Other,410,General Environmental Protection,3,Disbursements,2001,266855325,375883639
7,Other,410,General Environmental Protection,3,Disbursements,2002,381824434,529338927
7,Other,410,General Environmental Protection,3,Disbursements,2003,494999430,673942345
7,Other,410,General Environmental Protection,3,Disbursements,2004,622274500,827394051
7,Other,410,General Environmental Protection,3,Disbursements,2005,520724288,671875293
7,Other,410,General Environmental Protection,3,Disbursements,2006,436748667,546045109
7,Other,410,General Environmental Protection,3,Disbursements,2007,365998359,445456418
7,Other,410,General Environmental Protection,3,Disbursements,2008,310951803,370794623
7,Other,410,General Environmental Protection,3,Disbursements,2009,377915252,445496307
7,Other,410,General Environmental Protection,3,Disbursements,2010,895962971,1047183446
7,Other,410,General Environmental Protection,3,Disbursements,2011,782567787,896755363
7,Other,410,General Environmental Protection,3,Disbursements,2012,755804023,849977238
7,Other,410,General Environmental Protection,3,Disbursements,2013,1115124495,1231411002
7,Other,410,General Environmental Protection,3,Disbursements,2014,1193828662,1293429332
