"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,10927000,12521403
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,6425000,7225555
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,4862000,5369015
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,4555845,4935939
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,4189000,4486618
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,3874000,4112809
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,9082000,9473718
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,5884000,5998139
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,12669000,12669000
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,12450000,12208990
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1996,9275000,14243705
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1997,6500000,9807997
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1998,13934650,20767171
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,1999,8666900,12752578
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2000,73654500,106194681
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2001,66469149,93626257
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2002,72851655,100997256
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2003,35417039,48220343
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2004,31728189,42186712
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2005,23563281,30403009
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2006,15041202,18805267
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2007,9827995,11961657
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2008,10797850,12875894
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2009,6898701,8132364
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2010,12800124,14960523
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2011,11479005,13153951
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2012,6567397,7385691
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2013,5607529,6192287
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2014,4856285,5261448
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2015,3552870,3805295
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2016,2118109,2248677
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2017,4639640,4839754
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2018,3248080,3311085
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2019,8990539,8990539
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2020,28482158,27930795
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,2,Obligations,2021,70382,67669
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2001,26569193,37424490
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2002,50423579,69904286
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2003,44604259,60728748
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2004,42957846,57117983
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2005,38165470,49243785
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2006,24293735,30373249
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2007,16013842,19490438
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2008,10959135,13068234
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2009,10088065,11892064
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2010,10973958,12826146
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2011,8681225,9947932
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2012,9907648,11142138
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2013,11183794,12350047
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2014,4941807,5354107
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2015,4187348,4484847
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2016,4022229,4270178
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2017,5410038,5643380
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2018,3270570,3334014
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2019,6130140,6130140
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2020,21156264,20746719
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,3,Disbursements,2021,353175,339559
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,8272000,9863949
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,8700000,10255785
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,12350000,14434432
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,11300000,12948828
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,6340000,7129964
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,5261000,5809623
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,4451000,4822347
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,3990000,4273481
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,3600000,3821920
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,3795000,3958684
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,2500000,2548495
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,2500000,2500000
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,2000000,1961283
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,1550000,1490238
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,6890000,6493877
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,9130000,10887071
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,8500000,10020021
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,10600000,12389067
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,10972000,12572969
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,6340000,7129964
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,4862000,5369015
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,4425000,4794178
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,3920000,4198507
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,3850000,4087331
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,9100000,9492496
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,5900000,6014449
MNE,Montenegro,2,Europe and Eurasia,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,12669000,12669000
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,11261000,14079067
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,11371000,13839638
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,6733000,8028768
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,21763000,25654790
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,13256000,15493347
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,10441000,11964488
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,7125000,8012775
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,9212000,10172638
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,5999643,6500191
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,7105000,7609794
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,3813000,4048050
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,5189000,5412810
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,4735000,4826850
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,9993000,9993000
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,10000000,9806418
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1991,16726453,28648445
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1992,15987030,26714732
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1993,29668828,48440134
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1994,13434161,21466408
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1995,12347050,19317602
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1996,5255477,8070885
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1997,13843420,20888650
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1998,18069834,26929941
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,1999,15589215,22938154
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2000,25820400,37227720
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2001,16979329,23916525
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2002,24109217,33423596
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2003,22094972,30082329
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2004,30568990,40645410
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2005,18972568,24479744
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2006,22427075,28039455
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2007,13056936,15891599
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2008,330951810,394643623
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2009,29981839,35343370
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2010,38012799,44428597
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2011,29689954,34022122
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2012,24647624,27718732
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2013,26628970,29405867
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2014,268066,290418
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2015,12314495,13189405
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2016,14082453,14950563
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2017,23891629,24922108
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2018,45539734,46423118
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2019,26834323,26834323
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2020,36376627,35672439
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,2,Obligations,2021,324997378,312466492
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2001,14220782,20030930
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2002,18053097,25027752
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2003,23729545,32307799
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2004,27780841,36938201
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2005,19763464,25500220
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2006,16391823,20493886
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2007,20346819,24764102
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2008,39901735,47580830
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2009,40981717,48310307
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2010,49926675,58353279
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2011,62324294,71418269
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2012,117715399,132382739
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2013,120909859,133518486
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2014,30740234,33304886
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2015,14988711,16053613
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2016,10587465,11240118
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2017,15238086,15895329
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2018,20560980,20959828
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2019,33437502,33437502
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2020,37625267,36896918
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,3,Disbursements,2021,16298115,15669709
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,8840000,10541261
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,10440000,12306943
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,15150000,17707015
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,13050000,14954178
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,10550000,11864530
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,10100000,11153241
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,11310000,12253590
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,9400000,10067848
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,3874000,4112811
MNG,Mongolia,1,East Asia and Oceania,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,4350000,4537622
